g3_1_1bits,g3_2_1bits,g3_3_1bits,g3_1_2bits,g3_2_2bits,g3_3_2bits,g3_1_3bits,g3_2_3bits,g3_3_3bits,g3_1_4bits,g3_2_4bits,g3_3_4bits,g3_1_5bits,g3_2_5bits,g3_3_5bits,g3_1_6bits,g3_2_6bits,g3_3_6bits,g3_1_7bits,g3_2_7bits,g3_3_7bits,g3_1_8bits,g3_2_8bits,g3_3_8bits,g3_1_9bits,g3_2_9bits,g3_3_9bits,g3_1_10bits,g3_2_10bits,g3_3_10bits,g3_1_11bits,g3_2_11bits,g3_3_11bits,g3_1_12bits,g3_2_12bits,g3_3_12bits,g3_1_13bits,g3_2_13bits,g3_3_13bits,g3_1_14bits,g3_2_14bits,g3_3_14bits,g3_1_15bits,g3_2_15bits,g3_3_15bits,g3_1_16bits,g3_2_16bits,g3_3_16bits
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,-0.011619354838709683,0.0058,0.0058,-0.007533333333333336,0.004382677165354343,0.004382677165354343,-0.005538582677165366,0.00532941176470586,0.00368235294117647,-0.00784705882352943,0.0058,0.004156164383561645,-0.007350684931506868,0.0056240469208211075,0.004392375366568918,-0.0071032258064516185,0.005536199316072299,0.004510307767464583,-0.007184855886663399,0.005594871794871781,0.004466666666666674,-0.007123076923076926,0.005572921499206462,0.004496129898669293,-0.007143474545232564,0.005561948361106017,0.004485222486724033,-0.007128035158395912,0.005556462294381559,0.00447976928006838,-0.007145951719717991,0.00555371938658733,0.004483451590753029,-0.0071420920119020515
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,-0.011619354838709683,0.0058,0.0058,-0.007533333333333336,0.004382677165354343,0.004382677165354343,-0.008845669291338593,0.00532941176470586,0.00532941176470586,-0.00784705882352943,0.004978082191780808,0.004978082191780808,-0.007350684931506868,0.005213489736070387,0.004802932551319666,-0.007513782991202339,0.005125842696629218,0.004920664386907664,-0.00759521250610648,0.005082051282051275,0.004876923076923084,-0.007635897435897432,0.005111439384690525,0.004906336222683438,-0.007604956659748502,0.005100494414942314,0.004921040102545321,-0.007640761765244475,0.005095022431104462,0.004915573595385608,-0.007633027130954928,0.005098695353627836,0.004912840466926055,-0.007629159990844597
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,-0.011619354838709683,0.0058,0.0058,-0.007533333333333336,0.004382677165354343,0.004382677165354343,-0.005538582677165366,0.00368235294117647,0.00532941176470586,-0.006200000000000011,0.004156164383561645,0.004978082191780808,-0.005706849315068485,0.003571260997067449,0.004802932551319666,-0.005871554252199401,0.0036895945285784215,0.004920664386907664,-0.005748607718612603,0.00374871794871795,0.004876923076923084,-0.005687179487179478,0.0037782688316445046,0.004906336222683438,-0.005707752411182987,0.003741768906793619,0.004921040102545321,-0.005718036989562358,0.003749156163213002,0.004915573595385608,-0.005710361033967104,0.0037528496223392105,0.004912840466926055,-0.005706523231860827
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,-0.0008666666666666822,0.0058,-0.0008666666666666822,0.0010755905511810882,0.004382677165354343,-0.0022314960629921388,0.002035294117647052,0.00532941176470586,-0.0012588235294117844,0.0016904109589040983,0.004978082191780808,-0.0015972602739726116,0.0019290322580645114,0.004802932551319666,-0.0013554252199413364,0.0020481680508060707,0.004715486077186137,-0.0016450415241817118,0.002005128205128215,0.004774358974358961,-0.0015846153846153788,0.0020348919545843114,0.004752508851178144,-0.0015544133805396043,0.002049771104193354,0.004741585790148328,-0.0015649514740889992,0.0020443922238837786,0.004736124759666754,-0.001557402264473401,0.0020481116960402723,0.004726985580224302,-0.0015536278324559394
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,-0.0008666666666666822,0.0058,0.0058,0.0010755905511810882,0.004382677165354343,0.004382677165354343,0.0003882352941176337,0.00368235294117647,0.00368235294117647,0.0008684931506849347,0.004156164383561645,0.0025123287671232897,0.000697360703812322,0.004392375366568918,0.0027501466275659803,0.0006119198827552463,0.0043051294577430566,0.0028688812896922322,0.0005692307692307663,0.00415897435897436,0.0028256410256410347,0.0005478940300329693,0.00418847515565865,0.0028553046026126294,0.00053722761399011,0.004203222852957322,0.002870133675151071,0.000544712668233277,0.004210596026490071,0.002864729758598583,0.0005484550240329455,0.004207873655298705,0.00286843671320669
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,-0.0008666666666666822,0.0058,0.0058,0.0010755905511810882,0.004382677165354343,0.00768976377952757,0.0003882352941176337,0.00368235294117647,0.0069764705882352784,4.657534246574335e-05,0.0033342465753424533,0.006621917808219163,-0.00012375366568914692,0.003571260997067449,0.006445161290322576,-0.0002087933561309152,0.0034844162188568673,0.006356912554958488,-0.00035384615384614904,0.0034410256410256357,0.006312820512820505,-0.0003237944084971134,0.0034706140886338888,0.006342058356733016,-0.00030877128731002235,0.003459769273026908,0.0063566746017212905,-0.00030126041444134,0.0034543473616748532,0.006351164281136523,-0.0003039139391164958,0.0034452277409018073,0.006348409246967279
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,-0.0008666666666666822,0.0058,0.0058,0.0010755905511810882,0.004382677165354343,0.00768976377952757,0.0003882352941176337,0.00368235294117647,0.008623529411764697,-0.0007753424657534203,0.0025123287671232897,0.008265753424657518,-0.0005343108504398675,0.0027501466275659803,0.008497947214076262,-0.00041397166585246947,0.0028688812896922322,0.008613873961895474,-0.00035384615384614904,0.0028256410256410347,0.008671794871794869,-0.0003750701989989058,0.0028553046026126294,0.008649468929312676,-0.000385680278337297,0.002870133675151071,0.008638308002197392,-0.0003909848323007947,0.002864729758598583,0.008645545823541989,-0.0003936369878690671,0.00286843671320669,0.008642755779354555
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,-0.0008666666666666822,0.0058,0.012466666666666654,0.0010755905511810882,0.0010755905511810882,0.010996850393700797,0.0003882352941176337,0.002035294117647052,0.010270588235294115,4.657534246574335e-05,0.0025123287671232897,0.009909589041095873,0.0002868035190616014,0.0027501466275659803,0.009319061583577731,0.00020156326331216556,0.0026637029799707057,0.009434587200781636,0.0001589743589743564,0.002620512820512816,0.009492307692307689,0.00013768770601879643,0.002650201440605543,0.009521157367842759,0.00012704632851126552,0.0026137703717267757,0.00950994323383994,0.00012172612689595463,0.0026211920529801425,0.009517154454176474,0.00011906614785991976,0.0026249027237354172,0.009520759899290465
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,-0.0008666666666666822,0.0058,0.012466666666666654,0.0010755905511810882,0.004382677165354343,0.010996850393700797,0.0003882352941176337,0.00368235294117647,0.010270588235294115,0.0008684931506849347,0.0025123287671232897,0.00908767123287671,0.000697360703812322,0.0027501466275659803,0.009319061583577731,0.0008170981924768006,0.0028688812896922322,0.009434587200781636,0.0007743589743589574,0.0029282051282051302,0.009492307692307689,0.0008042729825418204,0.002906580393114394,0.009469881577340994,0.0008192272477568208,0.0028957700054934865,0.009484306903497525,0.0008267036957914919,0.0029031830805383574,0.009491518906216634,0.0008240329594872975,0.0029004806591897414,0.009488715953307386
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,-0.0008666666666666822,0.0058,0.0058,0.0010755905511810882,0.004382677165354343,0.00768976377952757,0.002035294117647052,0.00368235294117647,0.008623529411764697,0.0016904109589040983,0.0033342465753424533,0.008265753424657518,0.0015184750733137908,0.0031607038123167286,0.008497947214076262,0.0014326331216414356,0.003279237909135313,0.008613873961895474,0.0013897435897435861,0.00333846153846154,0.008671794871794869,0.0013683066780612874,0.0033680625076303317,0.008649468929312676,0.0013832265152902423,0.00335722395165719,0.008663944332539836,0.0013778679769280155,0.00335180516983552,0.00867118137150183,0.0013751888303959736,0.003355504692149236,0.008668390936140996
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,-0.0008666666666666822,0.0058,0.0058,0.0010755905511810882,0.004382677165354343,0.00768976377952757,0.002035294117647052,0.00368235294117647,0.0069764705882352784,0.0016904109589040983,0.004156164383561645,0.0074438356164383546,0.0015184750733137908,0.0039818181818181975,0.007266275659824045,0.0014326331216414356,0.004099951148021502,0.00717762579384465,0.0013897435897435861,0.00415897435897436,0.007133333333333325,0.0014195824685630798,0.004137199365156885,0.007162471004761334,0.001408862845632658,0.004151950192272463,0.007151400842336564,0.0014035035248878558,0.004146507156590484,0.0071458662678914875,0.0014008239871824146,0.004150194552529185,0.007143099107347228
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,-0.0008666666666666822,0.0058,0.0058,0.0010755905511810882,0.004382677165354343,0.004382677165354343,0.0003882352941176337,0.00532941176470586,0.00532941176470586,0.0008684931506849347,0.004978082191780808,0.004978082191780808,0.0011079178885630425,0.005213489736070387,0.005213489736070387,0.0010222765021983549,0.005331021006350772,0.005331021006350772,0.0010820512820512718,0.00538974358974359,0.005287179487179494,0.0010606519350506716,0.005367818337199376,0.005265266756195847,0.0010499542208386725,0.0053824940487090245,0.005254312396996891,0.001031788079470214,0.005364195684682771,0.005248835718863504,0.0010355230029755191,0.00536786449988555,0.005252506294346537
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,-0.0008666666666666822,0.0058,0.0058,0.0010755905511810882,0.00768976377952757,0.004382677165354343,0.0003882352941176337,0.0069764705882352784,0.00368235294117647,0.0008684931506849347,0.006621917808219163,0.0033342465753424533,0.000697360703812322,0.006445161290322576,0.003571260997067449,0.0006119198827552463,0.006356912554958488,0.0034844162188568673,0.0005692307692307663,0.006312820512820505,0.0035435897435897312,0.000599169820534734,0.006342058356733016,0.003573165669637418,0.000588500274674969,0.0063054019410364315,0.003562314594396626,0.0005831659901730513,0.006312710959196749,0.0035697073274941205,0.0005804989700160246,0.0063163653009842,0.0035669947356374576
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,-0.0008666666666666822,0.0058,0.0058,0.0010755905511810882,0.00768976377952757,0.004382677165354343,0.0003882352941176337,0.0069764705882352784,0.00368235294117647,4.657534246574335e-05,0.006621917808219163,0.0033342465753424533,0.0002868035190616014,0.006855718475073325,0.0031607038123167286,0.00020156326331216556,0.006767269174401569,0.0030740595994137865,0.00026153846153845195,0.0068256410256410105,0.0030307692307692258,0.00018896349652058886,0.006854816261750718,0.003009131974117951,0.00020395531953854018,0.006843764878227437,0.003023951657205648,0.00021145054475540936,0.006838239692373432,0.0030185430463576246,0.00021519798580910132,0.006835477225909825,0.0030222476539253917
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,-0.0008666666666666822,0.0058,0.0058,0.0010755905511810882,0.00768976377952757,0.004382677165354343,0.0003882352941176337,0.0069764705882352784,0.00368235294117647,4.657534246574335e-05,0.006621917808219163,0.004156164383561645,0.0002868035190616014,0.006855718475073325,0.0039818181818181975,0.00040674157303371983,0.006767269174401569,0.003894772838299948,0.0003641025641025475,0.006723076923076915,0.003953846153846141,0.0003427908680258829,0.006700988890245396,0.003932096203149799,0.00035777330159311727,0.00668994689617286,0.003946859549533055,0.00036526383251442307,0.006684426404614391,0.00394142277291179,0.00036900892652780293,0.0066816662851911235,0.003938704509040963
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,-0.0008666666666666822,0.0058,0.0058,0.0010755905511810882,0.004382677165354343,0.00768976377952757,0.0003882352941176337,0.00532941176470586,0.00532941176470586,0.0008684931506849347,0.0058,0.0058,0.000697360703812322,0.006034604105571856,0.006034604105571856,0.0008170981924768006,0.005741377625793853,0.006151734245236934,0.0007743589743589574,0.0058,0.006107692307692314,0.0008042729825418204,0.0058293004517153135,0.006085679404224165,0.0007935909174143774,0.005818311664530312,0.00607467496795458,0.0007882503738517455,0.00582563554795984,0.006069173253578308,0.0007919890135042462,0.005829297322041654,0.006072831311512927
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,-0.0008666666666666822,0.0058,0.0058,0.0010755905511810882,0.004382677165354343,0.00768976377952757,0.002035294117647052,0.00368235294117647,0.008623529411764697,0.0016904109589040983,0.004156164383561645,0.00908767123287671,0.0015184750733137908,0.004392375366568918,0.008908504398826983,0.0014326331216414356,0.004510307767464583,0.009024230581338555,0.0014923076923076817,0.004466666666666674,0.009082051282051279,0.0014708582590648445,0.004444854108167501,0.009059675253326821,0.0014857718366599604,0.0044595861563816175,0.009048489287676237,0.0014932279427472828,0.0044541337321085395,0.009055714590899377,0.0014969558251315962,0.004457816433966588,0.00905932707713436
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,-0.0008666666666666822,0.0058,0.012466666666666654,0.0010755905511810882,0.004382677165354343,0.010996850393700797,0.002035294117647052,0.002035294117647052,0.011917647058823533,0.0025123287671232897,0.0025123287671232897,0.01237534246575342,0.0023395894428152597,0.0027501466275659803,0.012192961876832858,0.002253346360527597,0.0028688812896922322,0.012307083536883257,0.002210256410256406,0.0028256410256410347,0.012158974358974367,0.002239995116591398,0.0028553046026126294,0.012187498473934827,0.0022548617469327903,0.0028444973448086275,0.012201757919794914,0.002262294381542407,0.0028390942106387707,0.012208886989959422,0.002259601739528494,0.002836392767223611,0.012212451361867716
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,0.0058,-0.0008666666666666822,0.012466666666666654,0.004382677165354343,0.0010755905511810882,0.014303937007874024,0.00368235294117647,0.002035294117647052,0.015211764705882341,0.0025123287671232897,0.0016904109589040983,0.014841095890410938,0.0027501466275659803,0.0015184750733137908,0.014656304985337237,0.0028688812896922322,0.0014326331216414356,0.014564044943820242,0.0028256410256410347,0.0014923076923076817,0.014620512820512827,0.0028553046026126294,0.0015221340495666091,0.014597460627518016,0.002870133675151071,0.0015370444973447916,0.014585936641640707,0.002864729758598583,0.0015316812646870293,0.014592992950224315,0.00286843671320669,0.0015289997711146752,0.014590112153810952
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,0.0058,-0.0008666666666666822,0.012466666666666654,0.004382677165354343,0.0010755905511810882,0.014303937007874024,0.00368235294117647,0.0003882352941176337,0.015211764705882341,0.0033342465753424533,0.0008684931506849347,0.01566301369863013,0.0031607038123167286,0.0011079178885630425,0.015477419354838706,0.003279237909135313,0.0010222765021983549,0.015384758182706404,0.0032358974358974446,0.0010820512820512718,0.015441025641025646,0.0032142351361250376,0.0010606519350506716,0.015469149066048099,0.0032290422999450563,0.0010755905511810882,0.015457571873283282,0.003236445204016253,0.0010702414014099604,0.0154646015808588,0.0032337376974135856,0.0010675669489585704,0.015468116273746862
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,0.0058,-0.0008666666666666822,0.012466666666666654,0.004382677165354343,0.0010755905511810882,0.014303937007874024,0.00368235294117647,0.002035294117647052,0.013564705882352923,0.0033342465753424533,0.0016904109589040983,0.014019178082191774,0.003571260997067449,0.0015184750733137908,0.014245747800586517,0.0034844162188568673,0.0016378114313629621,0.014153688324377134,0.0034410256410256357,0.0016974358974359005,0.014210256410256417,0.0034193382981320963,0.001675961421071931,0.014238530094005636,0.003408496612342049,0.001665226149056953,0.014227028016846721,0.0034158940397351067,0.0016726767784661367,0.014221277504806673,0.0034195925841153663,0.0016764019226367666,0.014218402380407419
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,0.0058,0.0058,0.012466666666666654,0.004382677165354343,0.004382677165354343,0.010996850393700797,0.00368235294117647,0.00368235294117647,0.011917647058823533,0.0033342465753424533,0.0033342465753424533,0.011553424657534228,0.003571260997067449,0.0031607038123167286,0.01137184750733139,0.0034844162188568673,0.0030740595994137865,0.011486370297997067,0.0035435897435897312,0.0031333333333333213,0.011441025641025643,0.0035218898791356534,0.003162959345623245,0.011418361616408274,0.003511041933711767,0.0031521333089177817,0.011407031679179641,0.0035056184575945337,0.003146720786156798,0.011414185003204458,0.0035093156328679376,0.0031440146486610143,0.011411352712291128
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,0.0058,0.0058,0.0058,0.004382677165354343,0.004382677165354343,0.00768976377952757,0.00368235294117647,0.00532941176470586,0.008623529411764697,0.0033342465753424533,0.004978082191780808,0.008265753424657518,0.003571260997067449,0.004802932551319666,0.008087390029325514,0.0036895945285784215,0.004920664386907664,0.008203517342452366,0.0036461538461538545,0.004876923076923084,0.008261538461538459,0.0036757172506409475,0.004906336222683438,0.008290538395800268,0.00369049624610876,0.004921040102545321,0.008279399377403407,0.0036978850672933217,0.004915573595385608,0.008273830378124347,0.0036951705195696904,0.004912840466926055,0.008271046005951022
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,0.0058,0.0058,0.0058,0.004382677165354343,0.00768976377952757,0.00768976377952757,0.00368235294117647,0.0069764705882352784,0.0069764705882352784,0.004156164383561645,0.006621917808219163,0.006621917808219163,0.0039818181818181975,0.006445161290322576,0.006445161290322576,0.003894772838299948,0.006356912554958488,0.006356912554958488,0.003953846153846141,0.006312820512820505,0.0062102564102564095,0.003880820412648034,0.006342058356733016,0.006239506775729459,0.003895586888848196,0.0063566746017212905,0.0062541292803515725,0.003902969450972016,0.006351164281136523,0.006261439863277096,0.003906660563057912,0.006348409246967279,0.00625868619821468
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,-0.006199999999999983,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,0.0058,0.0058,0.0058,0.004382677165354343,0.00768976377952757,0.00768976377952757,0.00368235294117647,0.0069764705882352784,0.0069764705882352784,0.004156164383561645,0.0074438356164383546,0.006621917808219163,0.004392375366568918,0.006855718475073325,0.006445161290322576,0.0043051294577430566,0.006972447484123123,0.006356912554958488,0.00415897435897436,0.007030769230769229,0.006415384615384601,0.00418847515565865,0.0070599194237578045,0.0063933341472347804,0.004203222852957322,0.007048855520966846,0.006382310932063706,0.004210596026490071,0.0070561418500320605,0.0063767998290963634,0.004207873655298705,0.007046967269398019,0.0063804531929503305
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,0.0058,0.0058,0.0058,0.004382677165354343,0.00768976377952757,0.00768976377952757,0.00532941176470586,0.0069764705882352784,0.008623529411764697,0.004978082191780808,0.006621917808219163,0.008265753424657518,0.004802932551319666,0.006855718475073325,0.008497947214076262,0.004715486077186137,0.006972447484123123,0.00840869565217392,0.004671794871794865,0.006928205128205134,0.00846666666666665,0.004649957270174587,0.006957367842754247,0.00844436576730559,0.00463904046877861,0.006946310199597128,0.00840758102911554,0.0046464003418073,0.0069535996581926995,0.008414825891903455,0.004637262531471731,0.006957244220645448,0.008418448157473113
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,0.0058,0.0058,0.012466666666666654,0.004382677165354343,0.00768976377952757,0.010996850393700797,0.00532941176470586,0.0069764705882352784,0.011917647058823533,0.004978082191780808,0.006621917808219163,0.011553424657534228,0.005213489736070387,0.006445161290322576,0.01178240469208211,0.005125842696629218,0.006562090864680015,0.011896726917440148,0.005184615384615371,0.006517948717948724,0.011851282051282053,0.0051627151751922895,0.00649588572823831,0.011879843730924183,0.005177403405969588,0.006510492583775868,0.01189412195568576,0.005184746848963889,0.006504977568895537,0.011901260414441367,0.005188418402380407,0.006502220187685981,0.011898420691233702
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,0.0058,0.0058,0.012466666666666654,0.004382677165354343,0.004382677165354343,0.014303937007874024,0.00532941176470586,0.00532941176470586,0.015211764705882341,0.0058,0.0058,0.01566301369863013,0.0056240469208211075,0.0056240469208211075,0.015066862170087986,0.005741377625793853,0.005741377625793853,0.01517957987298485,0.0058,0.005594871794871781,0.015235897435897428,0.005778024661213549,0.005624197289708227,0.01526404590404104,0.005767039003845453,0.005638857352133292,0.015252481230543846,0.005774364452040159,0.005646186712240986,0.015259517197180106,0.005765209430075524,0.0056434424353399015,0.015263035019455251
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,0.0058,0.0058,0.019133333333333336,0.00768976377952757,0.004382677165354343,0.01761102362204725,0.0069764705882352784,0.00532941176470586,0.01685882352941176,0.006621917808219163,0.004978082191780808,0.017306849315068484,0.006445161290322576,0.005213489736070387,0.017119648093841644,0.006356912554958488,0.005125842696629218,0.017026184660478755,0.0062102564102564095,0.005082051282051275,0.016979487179487163,0.006239506775729459,0.00506016359418876,0.017007422781101206,0.0062541292803515725,0.005074858084599898,0.017021388024171386,0.006261439863277096,0.005069386883144622,0.01702837000640889,0.00625868619821468,0.005066651407644757,0.017031860837720292
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,0.0058,0.0058,0.019133333333333336,0.00768976377952757,0.004382677165354343,0.01761102362204725,0.0069764705882352784,0.00532941176470586,0.01685882352941176,0.006621917808219163,0.004978082191780808,0.01648493150684932,0.006445161290322576,0.004802932551319666,0.016298533724340175,0.006562090864680015,0.004920664386907664,0.016205471421592565,0.006517948717948724,0.004876923076923084,0.016158974358974343,0.006547161518740102,0.004906336222683438,0.016187010133072888,0.006561765244460727,0.004895403772202878,0.016175389122871253,0.006556248664815217,0.004877120273445862,0.016169579149754337,0.006559899290455473,0.004880796520943004,0.016173083085374212
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.015477419354838706,0.0058,0.0058,0.012466666666666654,0.00768976377952757,0.004382677165354343,0.014303937007874024,0.0069764705882352784,0.00532941176470586,0.013564705882352923,0.006621917808219163,0.004978082191780808,0.013197260273972583,0.006445161290322576,0.005213489736070387,0.013014076246334327,0.006356912554958488,0.005125842696629218,0.012922618466047892,0.006415384615384601,0.005082051282051275,0.012979487179487187,0.006444609937736545,0.00506016359418876,0.01295663533146138,0.006433583592748565,0.005074858084599898,0.012970847830067744,0.00644088869899595,0.005069386883144622,0.01296513565477464,0.006438132295719851,0.005066651407644757,0.012968688487067975
-0.1742,-0.1742,-0.1742,-0.03420000000000001,-0.03420000000000001,-0.03420000000000001,0.0058,0.0058,0.0058,-0.006199999999999983,-0.006199999999999983,0.021800000000000014,0.0019290322580645114,0.0019290322580645114,0.0019290322580645114,0.0058,0.0058,0.0058,0.00768976377952757,0.004382677165354343,0.00768976377952757,0.00532941176470586,0.00532941176470586,0.008623529411764697,0.0058,0.0058,0.008265753424657518,0.006034604105571856,0.0056240469208211075,0.008497947214076262,0.006151734245236934,0.005741377625793853,0.008613873961895474,0.006107692307692314,0.005594871794871781,0.008671794871794869,0.006085679404224165,0.005624197289708227,0.008649468929312676,0.00607467496795458,0.005638857352133292,0.008663944332539836,0.006069173253578308,0.005646186712240986,0.00867118137150183,0.006072831311512927,0.0056434424353399015,0.008668390936140996
