1_1,1_2,1_3,2_1,2_2,2_3,3_1,3_2,3_3,4_1,4_2,4_3,5_1,5_2,5_3,6_1,6_2,6_3,7_1,7_2,7_3,8_1,8_2,8_3,9_1,9_2,9_3,10_1,10_2,10_3,11_1,11_2,11_3,12_1,12_2,12_3,13_1,13_2,13_3,14_1,14_2,14_3
0.05157,0.01843,-0.0556,-0.003265,0.006287,-0.006134,-0.01349,-0.01517,-0.01434,0.012634,-0.01343,-0.004852,-0.03674,-0.04996,-0.009094,0.007812,0.0191,0.00876,0.006744,-0.026,-0.00879,-0.07776,-0.0708,-0.0641,-0.0421,-0.012634,-0.07806,-0.05972,-0.09924,0.01941,-0.01672,-0.0332,-0.02228,0.003265,0.00531,0.001953,0.01434,0.001312,0.003387,0.01193,0.01752,0.02335
0.0458,0.01736,-0.03543,0.003967,0.01343,0.0116,-0.01547,-0.01544,-0.01633,0.011444,-0.01309,-0.00531,-0.03482,-0.04642,-0.01627,0.009674,0.01187,0.010956,0.01428,-0.0195,0.0004883,-0.06976,-0.05487,-0.0538,-0.0363,-0.01575,-0.055,-0.0394,-0.0814,0.02905,-0.01828,-0.02527,-0.02484,0.00421,0.01465,0.001038,0.01743,0.002045,0.005585,0.01318,0.01431,0.02124
0.0362,0.01245,-0.02573,0.00479,0.015564,0.01846,-0.01685,-0.015045,-0.01688,0.00809,-0.012085,-0.006012,-0.03195,-0.0428,-0.02292,0.01291,0.00351,0.0141,0.02109,-0.014404,0.007233,-0.0569,-0.03378,-0.04037,-0.0321,-0.02023,-0.0335,-0.02228,-0.05756,0.0213,-0.02737,-0.02667,-0.0347,0.003632,0.0202,6.104e-05,0.0169,0.002258,0.006775,0.01407,0.009155,0.0159
0.02798,0.00589,-0.02563,0.000702,0.012726,0.01743,-0.01706,-0.01395,-0.01633,0.004517,-0.010376,-0.006927,-0.02887,-0.03897,-0.02802,0.01511,-0.004517,0.01581,0.0267,-0.01047,0.010925,-0.04187,-0.01013,-0.03049,-0.03128,-0.02786,-0.02042,-0.01431,-0.03677,-0.003479,-0.04178,-0.0385,-0.04904,0.001526,0.02124,-0.001282,0.01395,0.002197,0.006927,0.01428,0.004303,0.00922
0.0256,-0.001221,-0.03067,-0.001953,0.006317,0.0134,-0.01642,-0.01245,-0.01495,0.0007935,-0.00821,-0.00787,-0.02576,-0.03516,-0.03058,0.01404,-0.01111,0.01349,0.02829,-0.00891,0.012054,-0.02869,0.01044,-0.0267,-0.03418,-0.0355,-0.01816,-0.01788,-0.02585,-0.03592,-0.05728,-0.0593,-0.0632,-0.001709,0.0169,-0.00296,0.009094,0.002167,0.006012,0.01416,0.0008545,0.00296
0.02802,-0.006104,-0.03235,-0.001495,0.001434,0.010284,-0.01511,-0.01077,-0.01303,-0.003021,-0.006348,-0.008575,-0.02283,-0.03113,-0.03046,0.0087,-0.01593,0.006836,0.02838,-0.009094,0.01077,-0.02142,0.02594,-0.02988,-0.0397,-0.0446,-0.02536,-0.03024,-0.0271,-0.06445,-0.07007,-0.0826,-0.0737,-0.005524,0.00876,-0.00531,0.004547,0.002258,0.004852,0.01514,-0.0006104,-0.001801
0.03207,-0.00766,-0.02466,0.00537,-0.001099,0.01404,-0.01312,-0.009094,-0.01132,-0.007202,-0.005005,-0.00885,-0.0199,-0.02713,-0.02829,-0.0003967,-0.01859,-0.003204,0.02481,-0.00882,0.00836,-0.02368,0.02939,-0.041,-0.04596,-0.05557,-0.03647,-0.0443,-0.038,-0.08,-0.0761,-0.10144,-0.0763,-0.009155,-0.001831,-0.00775,0.00177,0.002472,0.003601,0.01584,-0.000641,-0.004883
0.0348,-0.00656,-0.005524,0.01831,0.000885,0.02298,-0.01169,-0.007507,-0.0094,-0.01233,-0.00412,-0.00827,-0.01639,-0.02377,-0.02603,-0.01175,-0.01926,-0.01465,0.01672,-0.006287,0.00647,-0.0319,0.02048,-0.0542,-0.05038,-0.06616,-0.04587,-0.05264,-0.05255,-0.0789,-0.07434,-0.1085,-0.07007,-0.01233,-0.012634,-0.01105,0.000885,0.003021,0.003021,0.01575,9.155e-05,-0.00769
0.03384,-0.003754,0.02365,0.0323,0.00708,0.03534,-0.01047,-0.006226,-0.00815,-0.01831,-0.003204,-0.007263,-0.01242,-0.02164,-0.02396,-0.02225,-0.0187,-0.02472,0.003937,-0.001831,0.005493,-0.0423,0.001831,-0.0647,-0.05127,-0.0769,-0.048,-0.0501,-0.06274,-0.0638,-0.0647,-0.0996,-0.0571,-0.01453,-0.02289,-0.014496,0.001282,0.003387,0.003021,0.01309,-9.155e-05,-0.0116
0.02887,-0.001862,0.0548,0.04395,0.01364,0.04733,-0.009705,-0.00525,-0.00757,-0.0252,-0.002228,-0.00583,-0.00818,-0.021,-0.02243,-0.02988,-0.01892,-0.03156,-0.014984,0.003967,0.0058,-0.05185,-0.02274,-0.06726,-0.0474,-0.08777,-0.0392,-0.03467,-0.06235,-0.04074,-0.05005,-0.07947,-0.04138,-0.01526,-0.03305,-0.0166,0.0006714,0.00296,0.003448,0.00815,-0.002167,-0.01608
0.02057,-0.001801,0.0787,0.0487,0.01935,0.05255,-0.009674,-0.00476,-0.007446,-0.03094,-0.000977,-0.004547,-0.003815,-0.02225,-0.02121,-0.0336,-0.0214,-0.03415,-0.03522,0.01102,0.005554,-0.0544,-0.04404,-0.06018,-0.0391,-0.09546,-0.02103,-0.00986,-0.04858,-0.01984,-0.0365,-0.0556,-0.03027,-0.01489,-0.0416,-0.01718,-0.001495,0.001221,0.003662,0.00238,-0.00534,-0.01987
0.011566,-0.00412,0.089,0.0454,0.02136,0.05145,-0.00949,-0.004456,-0.007935,-0.0347,0.0004578,-0.003448,0.0001221,-0.02515,-0.01886,-0.03433,-0.02615,-0.03323,-0.0556,0.01651,0.00418,-0.04846,-0.05786,-0.04495,-0.02792,-0.09814,0.00293,0.01706,-0.01984,-0.01004,-0.02844,-0.03687,-0.02667,-0.0137,-0.0465,-0.01563,-0.005493,-0.001617,0.0029,-0.00464,-0.00885,-0.02179
0.0047,-0.00888,0.08264,0.03525,0.01923,0.0426,-0.00952,-0.004395,-0.00775,-0.0361,0.001709,-0.002747,0.0029,-0.02866,-0.015594,-0.0331,-0.03256,-0.03088,-0.0743,0.01996,-6.104e-05,-0.0337,-0.05957,-0.02298,-0.01523,-0.0947,0.02847,0.0413,0.01685,-0.01492,-0.0286,-0.0296,-0.03027,-0.01178,-0.04694,-0.012054,-0.01053,-0.004974,0.000977,-0.01102,-0.01218,-0.0213
0.001343,-0.01401,0.0641,0.02054,0.0137,0.0285,-0.0094,-0.00473,-0.007294,-0.03503,0.002747,-0.002228,0.004272,-0.03116,-0.01166,-0.03143,-0.0389,-0.0285,-0.0891,0.01965,-0.007812,-0.013336,-0.05035,-0.001678,-0.003082,-0.08435,0.05054,0.05728,0.05267,-0.03256,-0.03622,-0.03372,-0.0388,-0.009705,-0.04352,-0.00772,-0.01572,-0.00839,-0.001801,-0.01599,-0.015015,-0.01776
0.00241,-0.01782,0.04132,0.006836,0.0058,0.01477,-0.00839,-0.0047,-0.00653,-0.03265,0.003448,-0.001862,0.00403,-0.03235,-0.007996,-0.03079,-0.04324,-0.02753,-0.1006,0.01617,-0.017,0.006744,-0.03513,0.01437,0.006256,-0.0692,0.06445,0.06256,0.0831,-0.05475,-0.04565,-0.04556,-0.04556,-0.008026,-0.03778,-0.003906,-0.02112,-0.01114,-0.005005,-0.02017,-0.01566,-0.01218
0.007324,-0.01862,0.02191,-0.002136,-0.000977,0.004333,-0.00711,-0.004547,-0.004303,-0.0296,0.003876,-0.001556,0.002563,-0.03406,-0.00534,-0.0311,-0.04456,-0.02841,-0.1063,0.01007,-0.02588,0.02249,-0.01709,0.02289,0.01199,-0.05215,0.0671,0.05896,0.09955,-0.0713,-0.05133,-0.05698,-0.04596,-0.00702,-0.03088,-0.001312,-0.02621,-0.01279,-0.007935,-0.02249,-0.01367,-0.00641
0.01422,-0.01587,0.01288,-0.003754,-0.004974,0.001709,-0.005005,-0.003754,-0.001892,-0.02728,0.00409,-0.000977,0.0001221,-0.0334,-0.003632,-0.03293,-0.0429,-0.03091,-0.1065,0.001251,-0.03247,0.03,-0.002838,0.02347,0.01431,-0.03622,0.05966,0.0491,0.10095,-0.07513,-0.0486,-0.06027,-0.03793,-0.00641,-0.02448,-0.0003052,-0.03018,-0.013214,-0.01004,-0.02277,-0.01007,-0.001373
0.0203,-0.01056,0.01489,0.002228,-0.00461,0.00641,-0.00238,-0.002533,0.000641,-0.02502,0.004395,-0.00058,-0.002502,-0.03024,-0.003174,-0.03522,-0.03918,-0.03424,-0.10095,-0.00653,-0.03564,0.02982,0.00647,0.02155,0.01477,-0.02255,0.04697,0.03802,0.08887,-0.06174,-0.03586,-0.05035,-0.02109,-0.00595,-0.01886,-0.0003052,-0.03116,-0.01282,-0.01083,-0.0202,-0.006042,0.00238
0.02197,-0.003693,0.02399,0.01245,0.0002747,0.01483,0.0002136,-0.000885,0.003448,-0.0217,0.00467,9.155e-05,-0.0047,-0.02606,-0.003815,-0.03696,-0.03503,-0.03708,-0.0886,-0.01196,-0.03494,0.02554,0.01083,0.01926,0.0148,-0.011444,0.035,0.03058,0.06836,-0.0328,-0.015015,-0.02588,0.001282,-0.005524,-0.01251,-0.001251,-0.02747,-0.012115,-0.01065,-0.01587,-0.002716,0.00537
0.01703,0.002686,0.0349,0.02371,0.007355,0.02438,0.00296,0.00116,0.00537,-0.01654,0.00479,0.0007324,-0.006104,-0.0192,-0.004517,-0.03732,-0.03107,-0.03827,-0.0727,-0.014496,-0.0316,0.0206,0.01019,0.02023,0.01581,-0.002747,0.03235,0.02896,0.0494,0.00412,0.01044,0.00836,0.0245,-0.00473,-0.004364,-0.001801,-0.02014,-0.01126,-0.00989,-0.01114,-0.001007,0.00714
0.004425,0.00653,0.0384,0.03049,0.01489,0.02927,0.005157,0.003052,0.006958,-0.00995,0.004578,0.001404,-0.00647,-0.00934,-0.005646,-0.035,-0.02795,-0.03677,-0.05756,-0.01437,-0.02756,0.01852,0.010925,0.0268,0.01791,0.004913,0.0374,0.03235,0.03806,0.03824,0.03412,0.04443,0.04327,-0.00351,0.006134,-0.001678,-0.01193,-0.01059,-0.00891,-0.006714,-0.001129,0.006958
-0.01529,0.006714,0.03058,0.02905,0.01932,0.02612,0.006927,0.005005,0.00784,-0.003357,0.00418,0.002014,-0.00589,0.001709,-0.006622,-0.03003,-0.026,-0.0321,-0.0451,-0.01245,-0.02454,0.02103,0.01431,0.03644,0.02069,0.01248,0.04858,0.03854,0.03714,0.0596,0.05087,0.0738,0.05374,-0.001953,0.01785,-0.000763,-0.005585,-0.01004,-0.007965,-0.003967,-0.0029,0.004486
-0.03906,0.002625,0.01276,0.0192,0.018,0.013794,0.00812,0.00638,0.00827,0.00296,0.00357,0.00238,-0.00473,0.012634,-0.007233,-0.02295,-0.02417,-0.02496,-0.03763,-0.01041,-0.02292,0.02817,0.0209,0.04718,0.02402,0.0202,0.0642,0.0438,0.0426,0.0637,0.05774,0.0893,0.05478,-0.0004272,0.02893,0.000641,-0.003479,-0.00952,-0.007324,-0.002716,-0.0054,6.104e-05
-0.06287,-0.004486,-0.010864,0.001862,0.01062,-0.00659,0.00882,0.00769,0.00864,0.00717,0.002686,0.002502,-0.003448,0.0228,-0.007538,-0.01492,-0.02197,-0.01663,-0.03452,-0.01068,-0.02255,0.03876,0.0319,0.056,0.02536,0.02716,0.073,0.0444,0.04968,0.05005,0.05444,0.08887,0.04715,0.0006714,0.0375,0.001617,-0.0047,-0.00885,-0.006836,-0.00235,-0.007538,-0.004852
-0.08295,-0.012695,-0.0325,-0.01761,-0.002197,-0.02826,0.00928,0.00845,0.008484,0.00925,0.002014,0.002167,-0.00241,0.03253,-0.006775,-0.007294,-0.01865,-0.00891,-0.03546,-0.01373,-0.02228,0.04993,0.04517,0.05978,0.02496,0.03317,0.0729,0.038,0.05212,0.02533,0.04428,0.0744,0.0343,0.001099,0.0424,0.001953,-0.007782,-0.00772,-0.0065,-0.00232,-0.00827,-0.00882
-0.0957,-0.01996,-0.04642,-0.03415,-0.01645,-0.04733,0.00937,0.00879,0.008545,0.00998,0.001251,0.001648,-0.001465,0.04034,-0.006012,-0.001801,-0.01413,-0.003082,-0.04108,-0.0184,-0.02103,0.05908,0.05948,0.06046,0.02261,0.03784,0.06018,0.02475,0.04514,-0.000946,0.03058,0.05075,0.02017,0.0003662,0.04358,0.0005493,-0.01065,-0.006134,-0.006317,-0.001984,-0.006805,-0.010895
-0.09937,-0.02423,-0.0484,-0.04376,-0.02823,-0.05826,0.00946,0.0087,0.007996,0.01016,0.000824,0.001007,-0.0006714,0.04538,-0.004517,0.0006714,-0.00836,-0.0001831,-0.04492,-0.02411,-0.01895,0.0626,0.0728,0.05728,0.01782,0.03943,0.03732,0.008514,0.02844,-0.0202,0.0177,0.02682,0.00815,-0.001282,0.041,-0.00232,-0.01114,-0.003967,-0.006012,-0.001129,-0.00354,-0.01068
-0.0939,-0.02505,-0.03912,-0.0443,-0.0351,-0.05862,0.00925,0.007965,0.006958,0.0108,0.000641,0.0004272,0.0003052,0.04807,-0.00293,0.000641,-0.001953,0.0001221,-0.0455,-0.02841,-0.01614,0.05826,0.0826,0.04926,0.01175,0.0376,0.01291,-0.006866,0.005493,-0.02695,0.00827,0.008514,0.0003357,-0.003479,0.0352,-0.006195,-0.00903,-0.001495,-0.005432,0.00058,0.000702,-0.00833
-0.0817,-0.02295,-0.02481,-0.03873,-0.03506,-0.05234,0.008545,0.006958,0.00528,0.01193,0.00058,6.104e-05,0.0017395,0.04684,-0.001038,-0.0007935,0.003815,-0.001007,-0.04446,-0.03027,-0.01349,0.04572,0.08093,0.04135,0.005005,0.03235,-0.00824,-0.01822,-0.01599,-0.02051,0.002716,-0.001404,-0.004364,-0.00592,0.02655,-0.00998,-0.003876,0.001434,-0.004456,0.002838,0.00412,-0.004974
-0.0665,-0.01913,-0.01276,-0.03018,-0.03006,-0.04285,0.007538,0.00537,0.002594,0.013306,0.0006104,3.05e-05,0.003601,0.04318,0.000763,-0.00232,0.00839,-0.00235,-0.04025,-0.03006,-0.01065,0.02634,0.0719,0.0316,-0.001343,0.02435,-0.02188,-0.02277,-0.0315,-0.004547,0.0001526,-0.003296,-0.006317,-0.008026,0.01572,-0.01306,0.002838,0.00418,-0.003021,0.005188,0.00586,-0.001678
-0.05188,-0.01532,-0.00894,-0.02289,-0.0227,-0.03574,0.005737,0.003723,-0.0002136,0.013885,0.0006104,0.0001526,0.005676,0.0365,0.002289,-0.002869,0.01105,-0.002533,-0.03262,-0.02817,-0.00815,0.006927,0.0551,0.02066,-0.00598,0.01651,-0.02905,-0.0213,-0.03842,0.013275,-0.001862,0.0002747,-0.007324,-0.00949,0.002777,-0.01489,0.00931,0.006317,-0.001221,0.00705,0.005707,0.0008545
-0.04083,-0.01224,-0.0162,-0.02051,-0.01678,-0.03293,0.00351,0.001801,-0.003357,0.01364,0.0005493,0.0003967,0.007385,0.02737,0.003662,-0.001892,0.0116,-0.0007935,-0.02621,-0.02603,-0.00641,-0.0083,0.02966,0.00964,-0.008026,0.011566,-0.0299,-0.01755,-0.03577,0.0256,-0.00476,0.00479,-0.00964,-0.01007,-0.01071,-0.01492,0.01422,0.00766,0.000519,0.00775,0.00351,0.002686
-0.03372,-0.01053,-0.03238,-0.02255,-0.01471,-0.0342,0.001373,-9.155e-05,-0.006287,0.0126,0.0001831,0.0006104,0.00839,0.01584,0.004364,0.0007324,0.010925,0.002625,-0.02231,-0.0234,-0.00531,-0.01688,0.004486,-0.002106,-0.00839,0.01169,-0.02844,-0.0141,-0.02835,0.0285,-0.00952,0.00525,-0.01291,-0.009796,-0.02252,-0.01376,0.01617,0.007812,0.001831,0.006653,0.00058,0.00415
-0.02893,-0.00986,-0.05154,-0.02753,-0.0159,-0.038,-0.000885,-0.001831,-0.00845,0.010864,-6.104e-05,0.000641,0.00839,0.001617,0.004944,0.003937,0.009155,0.006622,-0.01852,-0.02063,-0.0054,-0.01743,-0.0192,-0.01074,-0.00821,0.01764,-0.02823,-0.013916,-0.02133,0.02115,-0.01636,0.001129,-0.0174,-0.009125,-0.03082,-0.01181,0.01471,0.006714,0.00232,0.003754,-0.002228,0.004913
-0.02322,-0.00925,-0.0658,-0.03214,-0.01962,-0.03964,-0.002563,-0.00357,-0.01019,0.008026,-0.0003967,0.000641,0.00708,-0.01254,0.00522,0.006714,0.007324,0.01019,-0.014435,-0.01837,-0.00644,-0.013824,-0.03482,-0.014984,-0.00818,0.02661,-0.03256,-0.01797,-0.01791,0.006348,-0.0235,-0.00653,-0.0216,-0.00842,-0.03516,-0.01022,0.00983,0.005005,0.001953,-0.0003967,-0.004272,0.00528
-0.013336,-0.00815,-0.0703,-0.03357,-0.02368,-0.0384,-0.003815,-0.00476,-0.011444,0.004547,-0.0004578,0.0005493,0.0047,-0.02548,0.005585,0.008026,0.00583,0.012054,-0.00986,-0.01648,-0.00864,-0.00943,-0.03906,-0.01425,-0.00931,0.0346,-0.0417,-0.02563,-0.02084,-0.00998,-0.02875,-0.01514,-0.02365,-0.007935,-0.03662,-0.00885,0.002869,0.002808,0.000946,-0.004395,-0.005554,0.00464
0.00241,-0.005554,-0.0626,-0.03058,-0.02612,-0.03418,-0.004486,-0.005524,-0.01224,0.00116,-0.0003357,0.0004883,0.001678,-0.0357,0.005737,0.007355,0.004883,0.01175,-0.004517,-0.015076,-0.01138,-0.008514,-0.03363,-0.01297,-0.01245,0.03864,-0.05362,-0.03546,-0.02939,-0.0228,-0.03036,-0.02277,-0.02246,-0.00766,-0.0364,-0.00818,-0.003723,0.000977,-0.0002747,-0.00708,-0.006256,0.003448
0.02383,-0.001373,-0.0446,-0.02197,-0.0256,-0.02716,-0.004395,-0.005646,-0.01257,-0.001526,3.05e-05,0.0006104,-0.001282,-0.0426,0.006073,0.005035,0.00482,0.00934,0.002228,-0.014404,-0.01358,-0.01407,-0.02701,-0.013824,-0.01791,0.03778,-0.06934,-0.04584,-0.0411,-0.02878,-0.02747,-0.02689,-0.01758,-0.00769,-0.036,-0.00772,-0.00867,-0.00058,-0.001434,-0.00836,-0.006927,0.0017395
0.04782,0.004303,-0.02203,-0.00955,-0.02097,-0.01895,-0.003906,-0.005066,-0.01193,-0.002747,0.0004578,0.000763,-0.003937,-0.04562,0.005737,0.001862,0.005127,0.00583,0.008545,-0.01431,-0.015076,-0.02667,-0.02307,-0.01913,-0.02438,0.0334,-0.0852,-0.05536,-0.05383,-0.02744,-0.02081,-0.02618,-0.0105,-0.00784,-0.0352,-0.007263,-0.01004,-0.001556,-0.002136,-0.00784,-0.008575,0.0002441
0.0696,0.01056,-0.0002441,0.00464,-0.013275,-0.01102,-0.0029,-0.003723,-0.01047,-0.002441,0.000763,0.001068,-0.00598,-0.04538,0.00479,-0.0007324,0.00589,0.002502,0.01581,-0.01459,-0.01541,-0.04453,-0.02536,-0.03067,-0.03067,0.02808,-0.0962,-0.062,-0.0658,-0.02127,-0.012054,-0.02121,-0.003052,-0.00772,-0.03375,-0.006927,-0.00845,-0.001984,-0.002045,-0.006622,-0.01041,-0.0006104
0.08484,0.01563,0.01572,0.01706,-0.00354,-0.0058,-0.001465,-0.001984,-0.007782,-0.000702,0.001099,0.001434,-0.007263,-0.04398,0.002869,-0.002197,0.00659,0.0003662,0.0234,-0.014465,-0.01456,-0.0633,-0.03717,-0.04654,-0.0362,0.02472,-0.10095,-0.065,-0.07556,-0.01352,-0.003723,-0.0134,0.002167,-0.007324,-0.03024,-0.006317,-0.00534,-0.002625,-0.001434,-0.005585,-0.0123,-0.000977
0.091,0.01862,0.02359,0.02505,0.00644,-0.003082,9.155e-05,6.104e-05,-0.004303,0.001343,0.00116,0.001617,-0.00784,-0.0428,9.155e-05,-0.00177,0.006958,0.0002136,0.03107,-0.013855,-0.01303,-0.07874,-0.05563,-0.0642,-0.03946,0.02438,-0.098,-0.0641,-0.0814,-0.007965,0.001709,-0.00473,0.003815,-0.006256,-0.02386,-0.005646,-0.002075,-0.00293,-0.0005493,-0.005676,-0.01297,-0.001587
0.0891,0.01862,0.02457,0.02774,0.013916,-0.001129,0.001923,0.002106,-0.0005493,0.002502,0.001038,0.0017395,-0.00787,-0.0417,-0.002441,0.0002747,0.006653,0.00177,0.03714,-0.013336,-0.01114,-0.088,-0.0785,-0.0775,-0.03986,0.02676,-0.08734,-0.05933,-0.08264,-0.007812,0.003326,0.002563,0.002167,-0.004578,-0.015045,-0.004425,-0.001251,-0.004425,0.0001831,-0.007263,-0.01276,-0.002655
0.0809,0.01596,0.02045,0.02411,0.01785,-0.0004272,0.003662,0.00409,0.003326,0.00241,0.0008545,0.001678,-0.007355,-0.04068,-0.00531,0.002808,0.005432,0.003967,0.03906,-0.01282,-0.00946,-0.0906,-0.09546,-0.08386,-0.03845,0.02896,-0.07227,-0.05127,-0.07947,-0.014404,0.00116,0.005585,-0.002075,-0.002441,-0.004456,-0.00296,-0.002625,-0.005615,0.0004883,-0.00964,-0.01178,-0.00412
0.0681,0.01175,0.01495,0.01715,0.01767,0.000977,0.005585,0.005768,0.00708,0.001709,0.000702,0.001465,-0.00641,-0.0385,-0.00699,0.005096,0.00357,0.005615,0.0383,-0.01257,-0.0083,-0.08655,-0.1047,-0.0823,-0.03622,0.02832,-0.05515,-0.04074,-0.0718,-0.02676,-0.003601,0.002777,-0.00702,-0.0001831,0.00589,-0.001556,-0.005493,-0.00711,3.05e-05,-0.01175,-0.00986,-0.005554
0.05753,0.00784,0.01129,0.010956,0.01474,0.00595,0.007416,0.007233,0.01053,0.0009155,0.000519,0.001038,-0.004944,-0.03424,-0.007812,0.006012,0.001343,0.005524,0.03598,-0.01279,-0.00775,-0.0781,-0.10596,-0.0726,-0.03442,0.02338,-0.03928,-0.02975,-0.0598,-0.04193,-0.009125,-0.006165,-0.01169,0.001648,0.01511,-0.0004578,-0.007477,-0.00784,-0.000946,-0.01233,-0.00766,-0.00595
0.05032,0.0058,0.01102,0.009186,0.01138,0.01569,0.009094,0.00845,0.01349,0.000702,0.0003662,0.000519,-0.00299,-0.0285,-0.007385,0.005524,-0.000977,0.00354,0.03268,-0.01361,-0.007904,-0.0691,-0.09595,-0.0598,-0.03412,0.01437,-0.02716,-0.0195,-0.04465,-0.05554,-0.0141,-0.01913,-0.01553,0.002869,0.02158,9.155e-05,-0.00775,-0.007477,-0.002258,-0.01059,-0.00464,-0.005493
0.0448,0.006134,0.01401,0.01401,0.009766,0.03079,0.01071,0.00922,0.01593,0.001343,0.0005493,-3.05e-05,-0.000824,-0.02234,-0.006287,0.003204,-0.003387,-0.0002136,0.02893,-0.01526,-0.00827,-0.06082,-0.0784,-0.04984,-0.03485,0.003601,-0.01874,-0.01041,-0.02875,-0.06354,-0.0173,-0.0323,-0.01807,0.003052,0.02481,0.0001221,-0.00583,-0.00659,-0.003479,-0.00705,-0.001129,-0.003479
0.04077,0.00818,0.0188,0.02429,0.01193,0.0493,0.01187,0.009735,0.01791,0.002655,0.0009155,-0.0003967,0.00119,-0.01755,-0.005035,-0.0001526,-0.005432,-0.004913,0.02509,-0.01709,-0.00845,-0.0543,-0.0612,-0.04425,-0.0359,-0.006348,-0.012634,-0.002228,-0.01337,-0.06323,-0.01862,-0.0417,-0.01941,0.002289,0.02408,-0.0007935,-0.002075,-0.00415,-0.00409,-0.002594,0.002655,-0.00058
0.0361,0.01068,0.02356,0.0368,0.01709,0.0676,0.0126,0.00983,0.01907,0.003906,0.001251,-0.0006104,0.002869,-0.01462,-0.00357,-0.003998,-0.00711,-0.00934,0.02075,-0.01886,-0.00818,-0.05023,-0.04846,-0.04422,-0.03577,-0.013275,-0.006104,0.005585,0.000885,-0.05475,-0.01834,-0.04462,-0.0199,0.001099,0.01987,-0.002075,0.00232,-0.001984,-0.00409,0.00177,0.006317,0.002747
0.02841,0.01184,0.02646,0.0467,0.0234,0.0818,0.01279,0.00955,0.01941,0.003967,0.001587,-0.0006104,0.00421,-0.01343,-0.002625,-0.00769,-0.00842,-0.01288,0.01495,-0.01938,-0.007416,-0.04785,-0.04333,-0.04816,-0.03354,-0.01642,0.001862,0.013275,0.01315,-0.04086,-0.01752,-0.0414,-0.02023,-6.104e-05,0.01297,-0.003387,0.006744,0.00058,-0.003387,0.00522,0.00943,0.005432
0.01617,0.010345,0.02646,0.04993,0.0289,0.08716,0.01233,0.00876,0.01889,0.00296,0.001862,-0.0005493,0.00522,-0.01413,-0.001831,-0.00998,-0.00958,-0.01468,0.007202,-0.018,-0.006348,-0.04514,-0.04605,-0.05194,-0.02884,-0.0162,0.01138,0.02075,0.02371,-0.02594,-0.01724,-0.0342,-0.02087,-0.000824,0.004974,-0.004364,0.00958,0.002075,-0.002502,0.007507,0.01163,0.006866
0.002686,0.006165,0.02411,0.0455,0.03107,0.08417,0.01123,0.00766,0.0174,0.000885,0.00177,-0.0003662,0.00586,-0.015564,-0.001434,-0.0112,-0.01099,-0.01489,-0.00241,-0.01489,-0.00482,-0.04044,-0.05264,-0.0517,-0.02206,-0.01434,0.02234,0.0279,0.03253,-0.01477,-0.01791,-0.02618,-0.02158,-0.001099,-0.002716,-0.004852,0.010925,0.003082,-0.001556,0.008545,0.012665,0.00702
-0.0123,-0.0002441,0.0213,0.03403,0.02902,0.0736,0.009796,0.006195,0.015076,-0.001282,0.001617,-0.0001831,0.006348,-0.0167,-0.000946,-0.01123,-0.01251,-0.01404,-0.01236,-0.009705,-0.00354,-0.03223,-0.05914,-0.04498,-0.01474,-0.0123,0.03357,0.03412,0.04028,-0.009766,-0.01959,-0.01987,-0.0217,-0.000977,-0.009125,-0.004913,0.01068,0.003326,-0.000977,0.00888,0.01291,0.0058
-0.02576,-0.007477,0.01932,0.01834,0.02264,0.0584,0.007935,0.004486,0.0119,-0.003113,0.001282,-3.05e-05,0.00653,-0.017,-0.0002747,-0.01047,-0.01413,-0.0126,-0.02097,-0.003845,-0.002655,-0.02078,-0.06088,-0.03226,-0.00827,-0.01062,0.04233,0.03812,0.04742,-0.010956,-0.02084,-0.01651,-0.02072,-0.0007324,-0.013214,-0.004578,0.009705,0.00296,-0.0009155,0.008606,0.012665,0.004242
-0.03363,-0.01419,0.01923,0.002075,0.01306,0.04208,0.00595,0.002563,0.00833,-0.0047,0.000885,-6.104e-05,0.006134,-0.01575,0.001007,-0.00958,-0.01523,-0.01141,-0.02762,0.001343,-0.001892,-0.007202,-0.05438,-0.01569,-0.003357,-0.01007,0.0461,0.0391,0.05328,-0.01511,-0.0203,-0.01578,-0.01764,-0.000885,-0.01532,-0.00412,0.007294,0.002472,-0.001251,0.00809,0.01233,0.002441
-0.03433,-0.0198,0.02097,-0.012085,0.002655,0.02536,0.003815,0.00058,0.00467,-0.00598,0.0004883,-9.155e-05,0.005188,-0.01306,0.002533,-0.00903,-0.015564,-0.01062,-0.03256,0.005096,-0.001495,0.00659,-0.03796,0.00116,-0.0002441,-0.010284,0.04517,0.03656,0.0567,-0.01859,-0.017,-0.01553,-0.0123,-0.001526,-0.015594,-0.003693,0.004333,0.001526,-0.001984,0.00787,0.01187,0.0007935
-0.02744,-0.0232,0.02359,-0.02252,-0.006958,0.00992,0.001648,-0.00116,0.001068,-0.00717,0.0001831,-0.0001831,0.003296,-0.00879,0.003998,-0.009125,-0.01468,-0.010284,-0.0366,0.006775,-0.001526,0.01828,-0.01529,0.01437,0.001556,-0.01102,0.04065,0.03064,0.05667,-0.01788,-0.01065,-0.01364,-0.005463,-0.002747,-0.01495,-0.003448,0.001038,0.001129,-0.002686,0.0076,0.0108,-0.0003357
