g3_1_1bits,g3_2_1bits,g3_3_1bits,g3_1_2bits,g3_2_2bits,g3_3_2bits,g3_1_3bits,g3_2_3bits,g3_3_3bits,g3_1_4bits,g3_2_4bits,g3_3_4bits,g3_1_5bits,g3_2_5bits,g3_3_5bits,g3_1_6bits,g3_2_6bits,g3_3_6bits,g3_1_7bits,g3_2_7bits,g3_3_7bits,g3_1_8bits,g3_2_8bits,g3_3_8bits,g3_1_9bits,g3_2_9bits,g3_3_9bits,g3_1_10bits,g3_2_10bits,g3_3_10bits,g3_1_11bits,g3_2_11bits,g3_3_11bits,g3_1_12bits,g3_2_12bits,g3_3_12bits,g3_1_13bits,g3_2_13bits,g3_3_13bits,g3_1_14bits,g3_2_14bits,g3_3_14bits,g3_1_15bits,g3_2_15bits,g3_3_15bits,g3_1_16bits,g3_2_16bits,g3_3_16bits
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,-0.10818571428571427,-0.03307142857142856,-0.03307142857142856,-0.07813999999999997,-0.008033333333333309,-0.07813999999999997,-0.08153225806451611,-0.013687096774193525,-0.06457096774193546,-0.09149365079365077,-0.008033333333333309,-0.05810952380952378,-0.0880763779527559,-0.009413385826771647,-0.06323543307086613,-0.09051176470588233,-0.012157254901960762,-0.061644313725490174,-0.08966438356164382,-0.011463209393346357,-0.06188238747553815,-0.08975591397849461,-0.01111720430107524,-0.06200107526881719,-0.08954474841231068,-0.011201319003419613,-0.06206033219345382,-0.08943924297924297,-0.011114945054945036,-0.06208993894993893,-0.08951489439628858,-0.01120015871078009,-0.06210473690636062,-0.08948852469022765,-0.011178569248611325,-0.062112134529695384,-0.08950743430890833,-0.011167775505844274,-0.062099786370433646,-0.08950084229800868,-0.01117040207522696,-0.062101635767147306
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,-0.10818571428571427,-0.03307142857142856,-0.10818571428571427,-0.07813999999999997,-0.008033333333333309,-0.07813999999999997,-0.08153225806451611,-0.013687096774193525,-0.08153225806451611,-0.09149365079365077,-0.01637936507936505,-0.08314761904761903,-0.0880763779527559,-0.017693700787401567,-0.07979606299212597,-0.09051176470588233,-0.018343137254901914,-0.0802019607843137,-0.08966438356164382,-0.018665949119373748,-0.08040371819960859,-0.08975591397849461,-0.01831290322580642,-0.08101827956989245,-0.08980161211529065,-0.018393502686858798,-0.08081138251099168,-0.08982444444444443,-0.018562173382173364,-0.08083641025641024,-0.08983585642778658,-0.018518093028934174,-0.08078472713954338,-0.08984156137459559,-0.018496056888237772,-0.08079098455716288,-0.0898444135868404,-0.018501086458937305,-0.08079411297952206,-0.08983781643396656,-0.0185036011291676,-0.08080370031280992
-0.1833,-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.1833,-0.10818571428571427,-0.03307142857142856,-0.10818571428571427,-0.11319333333333331,-0.043086666666666634,-0.11319333333333331,-0.09849354838709676,-0.03064838709677417,-0.1154548387096774,-0.09983968253968252,-0.03307142857142856,-0.10818571428571427,-0.10049685039370078,-0.030114173228346447,-0.11291732283464566,-0.10082156862745095,-0.028652941176470548,-0.11113137254901959,-0.09995401174168296,-0.028955577299412893,-0.11127260273972601,-0.10003548387096772,-0.029106451612903206,-0.11185698924731181,-0.10007616023448948,-0.028924914509037614,-0.11163502686858817,-0.10009648351648351,-0.02909101343101342,-0.11165252747252746,-0.10010664143572211,-0.029045647662068103,-0.11159708216335,-0.10011171946529937,-0.02905506317524259,-0.11160145882927422,-0.10009821161534468,-0.029043723868526244,-0.11160364696188237,-0.1000994811932555,-0.029046077668421433,-0.11159671778439001
-0.1833,-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.1833,-0.10818571428571427,-0.03307142857142856,-0.10818571428571427,-0.11319333333333331,-0.043086666666666634,-0.14824666666666664,-0.1154548387096774,-0.04760967741935482,-0.1493774193548387,-0.11653174603174601,-0.0414174603174603,-0.14156984126984126,-0.11705748031496062,-0.04253464566929133,-0.1418984251968504,-0.11731725490196077,-0.04102470588235291,-0.14206078431372549,-0.1174463796477495,-0.04027416829745595,-0.14214148727984344,-0.11751075268817203,-0.04041397849462364,-0.14269569892473116,-0.11779975574010747,-0.04048378114313628,-0.14245867122618466,-0.11768735042735042,-0.040518656898656885,-0.14246864468864467,-0.11769536076181172,-0.04053608838969597,-0.14247362959345622,-0.1176993651956296,-0.04054480253921744,-0.1425082158334859,-0.1177013672292245,-0.040533112582781444,-0.14249341410565508,-0.11770236820019835,-0.040527267872129374,-0.14250205996795604
-0.1833,-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.1833,-0.10818571428571427,-0.03307142857142856,-0.1833,-0.14824666666666664,-0.043086666666666634,-0.14824666666666664,-0.13241612903225805,-0.04760967741935482,-0.16633870967741934,-0.13322380952380952,-0.04976349206349204,-0.15826190476190474,-0.1294779527559055,-0.050814960629921246,-0.15845905511811023,-0.13175098039215685,-0.049272549019607814,-0.15855647058823527,-0.13082289628180038,-0.05056379647749509,-0.15860489236790606,-0.13087419354838709,-0.0501795698924731,-0.15811505376344084,-0.13089980459208597,-0.050244601856375165,-0.15812735710796286,-0.1310410012210012,-0.05014869352869353,-0.15826190476190474,-0.13098318886582833,-0.050164949334635556,-0.15820076913685752,-0.1309863822254776,-0.050140981505218785,-0.15820230116584263,-0.13100402539139988,-0.050145045319986536,-0.15820306711020232,-0.13099680018310825,-0.050139053940642386,-0.15820345006485084
-0.1833,-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.1833,-0.10818571428571427,-0.03307142857142856,-0.1833,-0.14824666666666664,-0.043086666666666634,-0.14824666666666664,-0.1493774193548387,-0.04760967741935482,-0.1493774193548387,-0.14156984126984126,-0.04976349206349204,-0.15826190476190474,-0.1418984251968504,-0.050814960629921246,-0.15845905511811023,-0.14206078431372549,-0.05133450980392154,-0.15649450980392154,-0.14111252446183953,-0.05056379647749509,-0.15757592954990213,-0.1411537634408602,-0.05120752688172042,-0.1576010752688172,-0.1411743527112848,-0.05101519296531509,-0.15761362970200293,-0.1410562393162393,-0.05104749694749694,-0.15749150183150182,-0.14112558906116468,-0.0510636430228299,-0.15749465266756194,-0.14109606909601413,-0.051071714582188815,-0.15749622779710676,-0.14109735709707938,-0.05105970336008786,-0.15749701528977322,-0.14109800106813153,-0.051061721217669914,-0.15749740901808193
-0.1833,-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.1833,-0.10818571428571427,-0.03307142857142856,-0.10818571428571427,-0.14824666666666664,-0.043086666666666634,-0.14824666666666664,-0.1493774193548387,-0.04760967741935482,-0.13241612903225805,-0.14156984126984126,-0.0414174603174603,-0.13322380952380952,-0.1418984251968504,-0.046674803149606287,-0.13361811023622044,-0.14206078431372549,-0.04514862745098036,-0.13381294117647058,-0.14214148727984344,-0.04541898238747552,-0.1328808219178082,-0.14218172043010752,-0.04503978494623653,-0.13293010752688172,-0.1422018075232047,-0.04510732779677576,-0.13295471421592572,-0.1420834432234432,-0.04514107448107446,-0.13283860805860803,-0.14208847515565864,-0.04522213404956657,-0.13290896105481625,-0.14209099066105108,-0.04519846792406759,-0.13291203686748457,-0.14209224829859307,-0.04520268257698293,-0.13289752800073243,-0.1421009002822919,-0.04519676661326005,-0.13289829709315631
-0.1833,-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.1833,-0.10818571428571427,-0.03307142857142856,-0.10818571428571427,-0.11319333333333331,-0.043086666666666634,-0.11319333333333331,-0.13241612903225805,-0.03064838709677417,-0.09849354838709676,-0.12487777777777775,-0.03307142857142856,-0.09983968253968252,-0.1294779527559055,-0.030114173228346447,-0.09635669291338582,-0.1276270588235294,-0.030714901960784274,-0.09875960784313724,-0.12773600782778863,-0.03101350293542071,-0.09789608610567513,-0.1283043010752688,-0.03064838709677417,-0.0979795698924731,-0.1280743038593063,-0.03072296042989739,-0.09802125061064972,-0.12821619047619046,-0.030760219780219755,-0.09817047619047618,-0.12822291539494565,-0.03071465022585762,-0.0981166768404346,-0.12819418299456753,-0.030691869620948498,-0.09815397057925897,-0.12819586474196598,-0.030696526993621603,-0.09814052247688221,-0.1281967055771725,-0.03069885557335772,-0.09814182192721445
-0.1833,-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.10818571428571427,-0.03307142857142856,-0.03307142857142856,-0.11319333333333331,-0.008033333333333309,-0.043086666666666634,-0.09849354838709676,-0.013687096774193525,-0.04760967741935482,-0.10818571428571427,-0.01637936507936505,-0.05810952380952378,-0.10463700787401574,-0.013553543307086607,-0.054955118110236206,-0.10700745098039213,-0.012157254901960762,-0.055458431372548994,-0.10612778864970644,-0.012492172211350266,-0.05467964774951076,-0.1062032258064516,-0.012659139784946205,-0.05531935483870967,-0.10649775280898875,-0.01274250122129944,-0.05512501221299462,-0.10638810744810744,-0.0127841514041514,-0.055156312576312566,-0.10639749725308263,-0.012740776461970416,-0.05517195702600414,-0.10640219129585543,-0.012751187206250347,-0.05517977781847033,-0.10640453810235906,-0.012756392101809705,-0.055183687856685065,-0.10639768825818263,-0.012758994430456971,-0.055177619592584104
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,-0.10818571428571427,-0.03307142857142856,-0.03307142857142856,-0.07813999999999997,-0.008033333333333309,-0.008033333333333309,-0.08153225806451611,0.003274193548387122,-0.013687096774193525,-0.07480158730158729,0.0003126984126984589,-0.01637936507936505,-0.075655905511811,0.003007086614173232,-0.013553543307086607,-0.07607803921568625,0.0022764705882353242,-0.014219215686274489,-0.07628786692759294,0.0019133072407045149,-0.013521135029354175,-0.07639247311827956,0.0022462365591398026,-0.013173118279569879,-0.07618783585735221,0.0021555935515388536,-0.013513092330239368,-0.07634239316239315,0.001981904761904768,-0.013426153846153838,-0.07629125869857158,0.0020234769869369174,-0.013382700524966401,-0.07629779039247998,0.0020442592931697867,-0.013393072086919339,-0.07630105594042785,0.002038602862636213,-0.013398257393108903,-0.07630268863965818,0.0020437979705501264,-0.013400849927519609
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,-0.03307142857142856,0.04204285714285716,0.04204285714285716,-0.043086666666666634,0.027020000000000044,-0.008033333333333309,-0.04760967741935482,0.02023548387096777,0.003274193548387122,-0.04976349206349204,0.01700476190476194,0.008658730158730199,-0.046674803149606287,0.011287401574803152,0.007147244094488192,-0.049272549019607814,0.012586274509803957,0.0064003921568627775,-0.04850587084148725,0.01323189823874757,0.0070581213307240875,-0.04863763440860214,0.013553763440860234,0.006872043010752699,-0.04844655593551536,0.013200732779677593,0.006779140205178336,-0.04847948717948716,0.013281147741147747,0.006861123321123347,-0.048431754364546414,0.013321340495666023,0.006902099865706307,-0.048439986571445964,0.01330933894891051,0.006890490142220651,-0.04842805566576125,0.01330333872493672,0.006900732444227453,-0.048430113679713116,0.013308361943999425,0.006897830167086311
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,-0.03307142857142856,0.04204285714285716,0.04204285714285716,-0.043086666666666634,0.027020000000000044,-0.008033333333333309,-0.03064838709677417,0.02023548387096777,0.003274193548387122,-0.02472539682539679,0.01700476190476194,0.008658730158730199,-0.025974015748031487,0.0195677165354331,0.007147244094488192,-0.02659098039215682,0.020834117647058864,0.0064003921568627775,-0.026897651663405076,0.01940567514677105,0.0060291585127201786,-0.027050537634408595,0.019721505376344095,0.005844086021505407,-0.02712686858817781,0.019879189057156826,0.005751685393258432,-0.027293406593406566,0.01995797313797315,0.005705518925518932,-0.027248260285679365,0.01986896593822493,0.005618251739714364,-0.027257785509369442,0.01988865897576761,0.005638814624916111,-0.02724650105288856,0.019898504593035715,0.005649095126194076,-0.02724888227664604,0.019903427176318017,0.005646211947814173
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,-0.03307142857142856,0.04204285714285716,-0.03307142857142856,-0.008033333333333309,0.027020000000000044,-0.008033333333333309,-0.013687096774193525,0.02023548387096777,-0.013687096774193525,-0.01637936507936505,0.02535079365079368,-0.01637936507936505,-0.013553543307086607,0.02370787401574806,-0.013553543307086607,-0.014219215686274489,0.02289607843137259,-0.014219215686274489,-0.013521135029354175,0.021463600782778897,-0.014550097847358112,-0.01420107526881717,0.021777419354838734,-0.014715053763440844,-0.014026819736199292,0.021934098680996605,-0.01479741084513922,-0.013939755799755787,0.02188398046398049,-0.014710158730158712,-0.013960432181662763,0.021923122939812023,-0.01473074105725794,-0.013970768479521417,0.02191059634987491,-0.014708936092290736,-0.013975936155278146,0.021904333628345624,-0.014714081240272209,-0.013978519874876,0.02190922560463876,-0.014708630502784759
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,-0.03307142857142856,0.04204285714285716,-0.03307142857142856,-0.008033333333333309,0.027020000000000044,-0.043086666666666634,-0.013687096774193525,0.02023548387096777,-0.04760967741935482,-0.01637936507936505,0.01700476190476194,-0.0414174603174603,-0.013553543307086607,0.0195677165354331,-0.04253464566929133,-0.012157254901960762,0.018772156862745137,-0.043086666666666634,-0.013521135029354175,0.01940567514677105,-0.042332093933463766,-0.013173118279569879,0.019721505376344095,-0.0419559139784946,-0.013256228627259392,0.01962232535417685,-0.04228182706399608,-0.013169352869352863,0.01957277167277169,-0.04218786324786322,-0.013190123306067614,0.01961219631302652,-0.04220509095348551,-0.013168412378685185,0.01959981077946657,-0.04221370322895682,-0.013173604541154182,0.019593618579668598,-0.04220196234015927,-0.013176200503547703,0.01959052262149999,-0.042196092164492244
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,-0.03307142857142856,0.04204285714285716,-0.10818571428571427,-0.008033333333333309,0.027020000000000044,-0.07813999999999997,-0.013687096774193525,0.02023548387096777,-0.08153225806451611,-0.008033333333333309,0.01700476190476194,-0.07480158730158729,-0.009413385826771647,0.01542755905511814,-0.075655905511811,-0.008033333333333309,0.01671019607843141,-0.07401607843137252,-0.008376320939334603,0.016318786692759324,-0.07422994129158511,-0.008547311827956955,0.016637634408602164,-0.07433655913978493,-0.008375818270639934,0.016539960918417224,-0.07438978993649241,-0.008418534798534771,0.01649115995115996,-0.07441638583638582,-0.00837569283359782,0.01646676840434627,-0.07442967891588326,-0.008386370017701233,0.01648666910822197,-0.07440422999450647,-0.008391708120975339,0.01648057191686761,-0.07440755333109529,-0.008386353856717765,0.016477523460746185,-0.07440119172961011
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,-0.03307142857142856,0.04204285714285716,-0.10818571428571427,-0.008033333333333309,0.027020000000000044,-0.07813999999999997,0.003274193548387122,0.02023548387096777,-0.09849354838709676,0.0003126984126984589,0.01700476190476194,-0.09149365079365077,0.003007086614173232,0.011287401574803152,-0.09221653543307086,0.004338431372549051,0.012586274509803957,-0.09051176470588233,0.0029422700587084516,0.01323189823874757,-0.09069334637964774,0.003274193548387122,0.013039784946236588,-0.09026989247311826,0.003439912066438705,0.013200732779677593,-0.09031533952125059,0.003394310134310158,0.01315274725274726,-0.09033804639804639,0.003435709925528052,0.013192955683066804,-0.09034939567818336,0.003456406030641568,0.013180961972776711,-0.09032297503509733,0.0034507065034944107,0.013174965666676863,-0.09032581255531477,0.0034478568703746326,0.013179990844586903,-0.09032723125047683
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,0.04204285714285716,0.04204285714285716,-0.10818571428571427,0.027020000000000044,0.027020000000000044,-0.07813999999999997,0.003274193548387122,0.003274193548387122,-0.08153225806451611,0.008658730158730199,0.008658730158730199,-0.08314761904761903,0.011287401574803152,0.011287401574803152,-0.08393622047244093,0.01052431372549023,0.01052431372549023,-0.08226392156862743,0.010145009784735842,0.011173972602739751,-0.08246164383561642,0.009955913978494657,0.010983870967741949,-0.08256021505376343,0.009861504640937963,0.010888959452857866,-0.08235256472887151,0.009814334554334558,0.010841538461538486,-0.0823772161172161,0.009790758149188172,0.010882029056281328,-0.0823895372970333,0.00977897210523107,0.010870176402368342,-0.08239569675883535,0.009773079622791253,0.010864250617999838,-0.08239877620776999,0.009762110322728335,0.010861287861448105,-0.08240031586175324
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,0.04204285714285716,0.04204285714285716,-0.03307142857142856,0.027020000000000044,0.027020000000000044,-0.043086666666666634,0.003274193548387122,0.02023548387096777,-0.06457096774193546,0.008658730158730199,0.008658730158730199,-0.05810952380952378,0.011287401574803152,0.011287401574803152,-0.059095275590551166,0.01052431372549023,0.012586274509803957,-0.05958235294117645,0.011173972602739751,0.01220293542074366,-0.05879549902152641,0.010983870967741949,0.012525806451612914,-0.05891720430107525,0.011145823155837842,0.012430141670737693,-0.0587211040547142,0.011226739926739948,0.012382344322344335,-0.05875152625152624,0.011138798681479711,0.012358454401172059,-0.058830924185081165,0.01115902459866941,0.012314417383873566,-0.0588064273942501,0.011169136631366955,0.012324494155705468,-0.0587941801202429,0.011166169222552869,0.012329532310978886,-0.05879607995727472
-0.1833,-0.1833,-0.1833,-0.008033333333333309,-0.008033333333333309,-0.008033333333333309,0.04204285714285716,0.04204285714285716,-0.03307142857142856,0.027020000000000044,0.027020000000000044,-0.008033333333333309,0.02023548387096777,0.02023548387096777,-0.013687096774193525,0.008658730158730199,0.01700476190476194,-0.01637936507936505,0.011287401574803152,0.0195677165354331,-0.017693700787401567,0.012586274509803957,0.018772156862745137,-0.018343137254901914,0.01220293542074366,0.018376712328767142,-0.018665949119373748,0.012011827956989268,0.01817956989247313,-0.01831290322580642,0.011916414264777742,0.01808114313629705,-0.018393502686858798,0.011997142857142873,0.01803196581196584,-0.018433772893772876,0.011973299963374484,0.017943193749237002,-0.018453900622634578,0.011961380699505642,0.017963004333760663,-0.01846396264420433,0.01195542161320845,0.017972908719138203,-0.018452946562089872,0.011960465400167875,0.01796983749141684,-0.018463485160601173
