c3_1,c3_2,d3_1,d3_2,e3_1,e3_2,f3_1,f3_2,g3_1,g3_2,a3_1,a3_2,b3_1,b3_2,d-3_1,d-3_2,d-3_3,e-3_1,e-3_2,e-3_3,g-3_1,g-3_2,g-3_3,a-3_1,a-3_2,a-3_3,b-3_1,b-3_2,b-3_3
-0.000641,0.001495,0.0008545,0.00058,-0.0001221,3.05e-05,-0.0004578,-9.155e-05,-0.001465,-0.0002441,-0.0017395,-0.001038,0.004303,-0.0017395,0.0002441,6.104e-05,9.155e-05,3.05e-05,0.0,0.0001831,-0.0001221,-0.0002136,6.104e-05,-9.155e-05,-3.05e-05,0.0002747,6.104e-05,0.0,3.05e-05
-0.001251,0.001526,0.001312,0.0006104,-0.0002441,0.0001221,-0.0005493,-3.05e-05,-0.001373,-0.0001526,-0.002289,-0.000885,0.003845,-0.00119,0.0001831,3.05e-05,6.104e-05,3.05e-05,-6.104e-05,0.0001526,-0.0001221,-0.0001831,9.155e-05,-6.104e-05,-6.104e-05,0.0002441,6.104e-05,-3.05e-05,0.0001221
-0.001648,0.001404,0.001648,0.000519,-0.0003662,0.0003052,-0.000702,3.05e-05,-0.001404,-0.0002136,-0.002594,-0.000763,0.003265,-0.0007324,0.0002136,3.05e-05,3.05e-05,6.104e-05,-9.155e-05,0.0001221,-0.0001526,-0.0001526,-3.05e-05,-9.155e-05,6.104e-05,0.0002441,3.05e-05,0.0,0.0001221
-0.001923,0.001434,0.0017395,0.0003357,-0.0006104,0.000763,-0.0007935,0.0001221,-0.001343,-0.0003357,-0.002655,-0.000519,0.002655,-0.0003967,0.0001221,0.0,0.0,9.155e-05,-3.05e-05,0.0,-0.0001831,-0.0001526,-6.104e-05,-9.155e-05,3.05e-05,0.0002441,0.0001221,0.0,0.0001221
-0.002228,0.001343,0.001648,0.0002747,-0.0007935,0.00116,-0.001007,0.0001221,-0.001343,-0.0004272,-0.00232,-0.0003357,0.001923,-0.0001221,9.155e-05,3.05e-05,3.05e-05,0.0,-3.05e-05,-3.05e-05,-0.0001831,-0.0001526,-6.104e-05,-9.155e-05,-3.05e-05,0.0001526,3.05e-05,3.05e-05,9.155e-05
-0.002563,0.001221,0.001678,0.0002747,-0.001068,0.001465,-0.001221,9.155e-05,-0.001251,-0.000519,-0.001892,-0.0001831,0.001251,0.0001526,9.155e-05,-3.05e-05,9.155e-05,0.0,0.0,-0.0001221,-0.0002136,-0.0001831,-0.0002441,-3.05e-05,-3.05e-05,0.0001831,0.0,9.155e-05,0.0002136
-0.002563,0.000885,0.001495,0.0003357,-0.001221,0.001801,-0.001312,0.0,-0.00119,-0.0004883,-0.00119,3.05e-05,0.00058,0.0005493,9.155e-05,-9.155e-05,6.104e-05,-3.05e-05,-6.104e-05,-6.104e-05,-0.0002747,-0.0001831,-0.0003357,3.05e-05,3.05e-05,0.0002136,0.0,6.104e-05,0.0001526
-0.00241,0.000519,0.001038,0.000519,-0.001099,0.001892,-0.001404,-9.155e-05,-0.001221,-0.0003662,-0.0002747,0.0002136,0.0,0.001038,0.0001526,-9.155e-05,0.0,-0.0001221,-6.104e-05,0.0,-0.0002441,-0.0001831,-0.0003052,6.104e-05,-3.05e-05,0.0001831,-3.05e-05,6.104e-05,0.0001221
-0.001984,0.0003052,0.0002747,0.0008545,-0.0008545,0.001709,-0.001526,-0.0001221,-0.001129,-0.0001526,0.000519,0.0004272,-0.0004272,0.001465,9.155e-05,-3.05e-05,0.0,-6.104e-05,-3.05e-05,-3.05e-05,-0.0002441,-0.0002136,-0.0003052,6.104e-05,-3.05e-05,0.0001526,-3.05e-05,0.0001221,0.0001831
-0.001465,0.0002441,-0.000702,0.001221,-0.0004883,0.001587,-0.001709,-0.0001831,-0.001099,9.155e-05,0.001495,0.000519,-0.0006714,0.001801,9.155e-05,-6.104e-05,0.0,-0.0001526,-3.05e-05,3.05e-05,-0.0002136,-0.0002441,-0.0002747,3.05e-05,-3.05e-05,0.0001831,-6.104e-05,6.104e-05,0.0001831
-0.000824,0.0001526,-0.00177,0.001434,-6.104e-05,0.001282,-0.0017395,-0.0003052,-0.001007,0.0002747,0.002197,0.0006104,-0.0006104,0.002136,0.0001221,-3.05e-05,0.0,-9.155e-05,-6.104e-05,0.0,-0.0001831,-0.0001831,-0.0002136,3.05e-05,0.0,0.0001831,-9.155e-05,3.05e-05,0.0001526
9.155e-05,0.0004578,-0.002563,0.001465,0.0004578,0.001038,-0.001862,-0.0003967,-0.000946,0.0003662,0.00296,0.0006104,-0.0003662,0.00232,0.0,6.104e-05,-3.05e-05,-9.155e-05,3.05e-05,-9.155e-05,-0.0001221,-0.0002441,-0.0001526,-3.05e-05,3.05e-05,0.0002441,-9.155e-05,0.0,9.155e-05
0.000946,0.0003662,-0.0029,0.001343,0.0009155,0.0009155,-0.001923,-0.000519,-0.000824,0.0003357,0.00351,0.00058,3.05e-05,0.002441,0.0,9.155e-05,-3.05e-05,-9.155e-05,0.0,-6.104e-05,-0.0001221,-0.0002136,-0.0001831,-6.104e-05,-3.05e-05,0.0001831,-6.104e-05,3.05e-05,0.0002136
0.001678,0.000641,-0.002747,0.0009155,0.001312,0.0006104,-0.002075,-0.000641,-0.0007935,0.0002441,0.003845,0.0004883,0.000519,0.002563,-3.05e-05,9.155e-05,-9.155e-05,-6.104e-05,3.05e-05,-9.155e-05,-0.0001831,-0.0001831,-0.0001831,-9.155e-05,0.0,0.0001831,0.0,3.05e-05,0.0002747
0.002045,0.0006714,-0.001862,0.0003662,0.001526,0.0005493,-0.002228,-0.000763,-0.0007324,9.155e-05,0.00421,0.0003052,0.000977,0.002686,-6.104e-05,3.05e-05,-0.0001221,-9.155e-05,9.155e-05,-0.0001831,-0.0002136,-0.0002136,-0.0001221,-6.104e-05,-3.05e-05,0.0001526,0.0,6.104e-05,0.0002441
0.002106,0.000702,-0.0009155,0.0001831,0.001617,0.0003967,-0.00235,-0.0007935,-0.0006104,0.0,0.004333,0.0002136,0.001129,0.0029,0.0,9.155e-05,-6.104e-05,-6.104e-05,6.104e-05,-0.0001526,-0.0001831,-0.0002441,-0.0001526,-9.155e-05,-3.05e-05,0.0001221,-6.104e-05,6.104e-05,0.0002747
0.001678,0.000885,-9.155e-05,3.05e-05,0.001617,0.0004272,-0.002625,-0.000824,-0.00058,0.0,0.004456,0.0001526,0.001373,0.003021,0.0,3.05e-05,-0.0001221,-9.155e-05,3.05e-05,-0.0001221,-0.0001526,-0.0001526,-0.0001831,-6.104e-05,0.0,0.0001526,-6.104e-05,6.104e-05,0.0002747
0.000763,0.000763,0.0003357,0.0002747,0.001495,0.0004272,-0.002838,-0.0007935,-0.0006104,-0.0001221,0.00418,-3.05e-05,0.001678,0.003021,3.05e-05,3.05e-05,-9.155e-05,-0.0001221,-3.05e-05,6.104e-05,-0.0002441,-0.0001526,-0.0001831,3.05e-05,-3.05e-05,0.0001831,-3.05e-05,0.0001221,0.0002136
-0.0003662,0.000946,0.0002441,0.000702,0.001343,0.0004578,-0.00296,-0.0007324,-0.000641,-6.104e-05,0.003967,-0.0001526,0.001923,0.00293,9.155e-05,-3.05e-05,-6.104e-05,-0.0001526,-3.05e-05,0.0,-0.0001831,-0.0001221,-9.155e-05,-9.155e-05,-6.104e-05,0.0001831,0.0,6.104e-05,0.0001831
-0.00177,0.0008545,-6.104e-05,0.001282,0.001129,0.0004578,-0.003143,-0.0006104,-0.000702,-3.05e-05,0.003784,-0.0003357,0.002258,0.002625,0.0001221,0.0,-6.104e-05,-6.104e-05,-6.104e-05,9.155e-05,-0.0001221,-0.0001526,0.0,-9.155e-05,-3.05e-05,0.0002136,3.05e-05,6.104e-05,0.0001221
-0.00296,0.00116,-0.000763,0.001831,0.000702,0.0003662,-0.003265,-0.0005493,-0.000702,-3.05e-05,0.00351,-0.0004272,0.002533,0.002197,9.155e-05,9.155e-05,-0.0001221,-9.155e-05,-0.0001221,0.0001526,-0.0001526,-0.0001526,3.05e-05,-0.0001221,-6.104e-05,0.0002136,3.05e-05,-3.05e-05,9.155e-05
-0.003937,0.001282,-0.001251,0.002197,0.0002136,0.0003357,-0.003296,-0.000519,-0.000763,-6.104e-05,0.003265,-0.0004883,0.002625,0.00177,9.155e-05,0.0001526,-0.0001221,-3.05e-05,-6.104e-05,0.0001221,-9.155e-05,-0.0001831,9.155e-05,-0.0002441,-3.05e-05,0.0001526,6.104e-05,-3.05e-05,0.0
-0.004578,0.001495,-0.001709,0.002289,-0.0004578,0.0002747,-0.003357,-0.0006104,-0.000824,-9.155e-05,0.003052,-0.0005493,0.002533,0.001251,6.104e-05,0.0001221,-0.0001526,6.104e-05,3.05e-05,0.0,-9.155e-05,-0.0002441,0.0001526,-0.0002747,-9.155e-05,0.0001221,9.155e-05,0.0,3.05e-05
-0.004852,0.001648,-0.002106,0.002167,-0.001099,0.0003967,-0.003357,-0.000702,-0.0009155,-0.0002136,0.002869,-0.0006104,0.00235,0.000946,-3.05e-05,6.104e-05,-0.0001221,9.155e-05,0.0,-3.05e-05,-3.05e-05,-0.0002747,0.0001526,-0.0003052,-0.0001221,9.155e-05,3.05e-05,0.0,0.0001221
-0.00479,0.001373,-0.00238,0.00177,-0.0017395,0.0005493,-0.003296,-0.0007935,-0.000977,-0.0003662,0.002655,-0.0005493,0.001923,0.000763,0.0,9.155e-05,-0.0001221,9.155e-05,0.0,-6.104e-05,-3.05e-05,-0.0003357,0.0001526,-0.0003357,-3.05e-05,9.155e-05,0.0,3.05e-05,0.0001221
-0.004486,0.001129,-0.00241,0.001343,-0.002136,0.0007324,-0.003143,-0.0009155,-0.001007,-0.0003662,0.002563,-0.0005493,0.001526,0.00058,6.104e-05,6.104e-05,-0.0001221,-3.05e-05,-3.05e-05,-0.0001221,-9.155e-05,-0.0003052,0.0001221,-0.0003662,-6.104e-05,3.05e-05,-3.05e-05,-3.05e-05,0.0001221
-0.003906,0.000702,-0.00232,0.000946,-0.002167,0.000946,-0.00299,-0.001007,-0.001038,-0.0004883,0.00238,-0.0005493,0.001282,0.0003967,3.05e-05,0.0,-9.155e-05,6.104e-05,-6.104e-05,-9.155e-05,-0.0001221,-0.0003662,0.0001221,-0.0003052,-3.05e-05,6.104e-05,-6.104e-05,0.0,0.0001221
-0.003204,0.0004272,-0.00238,0.000946,-0.001953,0.001038,-0.002808,-0.001068,-0.001129,-0.000519,0.00232,-0.000519,0.001099,0.0001831,0.0,0.0,-6.104e-05,-3.05e-05,-0.0001526,-6.104e-05,-9.155e-05,-0.0003967,9.155e-05,-0.0003357,-9.155e-05,0.0001526,-6.104e-05,3.05e-05,0.0001526
-0.00241,0.0003052,-0.002441,0.001251,-0.001495,0.001221,-0.002594,-0.001068,-0.001282,-0.0006104,0.002167,-0.0004578,0.001129,-3.05e-05,-0.0001221,-3.05e-05,-9.155e-05,0.0,-6.104e-05,-3.05e-05,-6.104e-05,-0.0003357,0.0,-0.0003052,-6.104e-05,0.0001221,-6.104e-05,0.0,6.104e-05
-0.001587,0.0003052,-0.002594,0.001556,-0.001068,0.001312,-0.00232,-0.001038,-0.001343,-0.0006714,0.002136,-0.0003662,0.001251,-0.0003357,-0.000519,-3.05e-05,-9.155e-05,3.05e-05,-6.104e-05,-3.05e-05,-6.104e-05,-0.0003967,3.05e-05,-0.0003357,-9.155e-05,0.0001221,-3.05e-05,0.0,-3.05e-05
-0.001068,0.0001831,-0.002594,0.001923,-0.0004272,0.001404,-0.002136,-0.001099,-0.001465,-0.000763,0.002197,-0.0003662,0.001495,-0.000519,-0.000977,6.104e-05,-9.155e-05,3.05e-05,-9.155e-05,3.05e-05,-6.104e-05,-0.0003967,0.0,-0.0003052,-6.104e-05,3.05e-05,-3.05e-05,0.0,0.0
-0.0003967,0.0003052,-0.002441,0.002075,-3.05e-05,0.001465,-0.001984,-0.00119,-0.001648,-0.0008545,0.002106,-0.0003052,0.001831,-0.0006104,-0.001343,-3.05e-05,-0.0001221,9.155e-05,-6.104e-05,3.05e-05,-3.05e-05,-0.0003967,0.0,-0.0003967,-6.104e-05,6.104e-05,3.05e-05,0.0,6.104e-05
0.0001831,6.104e-05,-0.001801,0.001892,0.0003052,0.001434,-0.0017395,-0.001312,-0.001648,-0.000946,0.002136,-0.0002747,0.002106,-0.0004883,-0.001465,0.0,-0.0001526,-6.104e-05,-9.155e-05,-3.05e-05,0.0,-0.0003662,3.05e-05,-0.0003662,0.0,3.05e-05,3.05e-05,-3.05e-05,6.104e-05
0.0007935,0.0,-0.0009155,0.001495,0.000519,0.001434,-0.001648,-0.001434,-0.001709,-0.001007,0.002197,-0.0001221,0.00232,-0.0003357,-0.000977,0.0,-0.0001526,0.0,-3.05e-05,-6.104e-05,-9.155e-05,-0.0003662,6.104e-05,-0.0003662,3.05e-05,-6.104e-05,3.05e-05,0.0,9.155e-05
0.00119,-0.0002136,-9.155e-05,0.001068,0.0006104,0.001434,-0.001434,-0.001465,-0.00177,-0.001068,0.002228,-9.155e-05,0.002563,-0.0001831,3.05e-05,-6.104e-05,-0.0001526,-6.104e-05,-6.104e-05,-0.0001526,-9.155e-05,-0.0003357,9.155e-05,-0.0004272,0.0,-6.104e-05,3.05e-05,0.0,0.0002136
0.001282,-0.0004883,0.0007324,0.000519,0.000519,0.001556,-0.001282,-0.001434,-0.0017395,-0.001221,0.002228,-6.104e-05,0.002686,-6.104e-05,0.001099,-9.155e-05,-0.0001831,-3.05e-05,-6.104e-05,-0.0001831,-0.0001221,-0.0003967,6.104e-05,-0.0003662,-3.05e-05,-9.155e-05,0.0,3.05e-05,0.0002441
0.0009155,-0.000763,0.001068,0.0002441,0.0004272,0.001617,-0.001099,-0.001312,-0.001709,-0.001312,0.002075,-0.0001526,0.002747,-0.0001526,0.00232,-0.0001831,-0.0001831,-6.104e-05,-6.104e-05,-0.0002136,-0.0001831,-0.0004272,6.104e-05,-0.0003967,0.0,-6.104e-05,9.155e-05,9.155e-05,0.0002441
0.0001526,-0.00116,0.001099,0.0001526,0.0002136,0.0017395,-0.000946,-0.001099,-0.001617,-0.001404,0.002014,-0.0001526,0.002686,-0.0003357,0.003143,-0.0001221,-9.155e-05,3.05e-05,-3.05e-05,-0.0001526,-0.0002136,-0.0003662,6.104e-05,-0.0003662,-3.05e-05,-6.104e-05,9.155e-05,6.104e-05,0.0002747
-0.0003662,-0.00116,0.001038,0.0002136,6.104e-05,0.00177,-0.001038,-0.000885,-0.001526,-0.001587,0.001984,-0.0002136,0.002441,-0.000702,0.00357,-0.0001221,-9.155e-05,6.104e-05,-6.104e-05,-9.155e-05,-0.0002747,-0.0003052,6.104e-05,-0.0003357,-9.155e-05,-3.05e-05,9.155e-05,0.0001221,0.0002747
-0.0007324,-0.001343,0.0009155,0.0002747,-0.0002136,0.00177,-0.001312,-0.000763,-0.001465,-0.001709,0.001892,-0.0002747,0.001923,-0.001099,0.003448,-0.0001221,-0.0001221,6.104e-05,0.0,3.05e-05,-0.0002747,-0.0003052,-3.05e-05,-0.0002441,-6.104e-05,0.0,0.0001221,0.0001831,0.0002441
-0.000977,-0.001068,0.000824,0.0004272,-0.000702,0.001678,-0.001709,-0.0006104,-0.001373,-0.001831,0.002014,-0.0003662,0.001312,-0.001373,0.00293,-0.0001526,-0.0001221,6.104e-05,3.05e-05,9.155e-05,-0.0002136,-0.0002441,-6.104e-05,-0.0003662,-6.104e-05,3.05e-05,9.155e-05,0.0001526,0.0002441
-0.00116,-0.000824,0.0006714,0.0003967,-0.00116,0.001465,-0.002289,-0.0007324,-0.001251,-0.001831,0.002014,-0.0002747,0.000641,-0.001526,0.002289,-9.155e-05,-0.0001526,0.0,9.155e-05,6.104e-05,-0.0001831,-0.0002136,0.0,-0.0003662,-6.104e-05,0.0,0.0001221,0.0001831,0.0002441
-0.001434,-0.000702,0.0004578,0.0002136,-0.001648,0.001129,-0.00293,-0.000885,-0.001221,-0.001801,0.001862,-0.0002747,-6.104e-05,-0.001465,0.001556,-0.0001221,-0.0001831,0.0,0.0001221,6.104e-05,-0.0002136,-0.0002441,0.0,-0.0003662,-6.104e-05,3.05e-05,6.104e-05,0.0002136,0.0002441
-0.002045,-0.0004883,0.0001831,-0.0001221,-0.002136,0.0007935,-0.00351,-0.000977,-0.00116,-0.0017395,0.001587,-0.0002441,-0.0006104,-0.001282,0.001007,-0.0001221,-0.0001831,-3.05e-05,9.155e-05,6.104e-05,-0.0001221,-0.0002441,0.0,-0.0004272,-3.05e-05,0.0,6.104e-05,0.0001831,0.0002441
-0.002625,-0.0003662,-9.155e-05,-0.0003052,-0.00235,0.000641,-0.003906,-0.001068,-0.001068,-0.00177,0.001404,-0.0001831,-0.001007,-0.001099,0.0003967,-3.05e-05,-0.0001831,-0.0001221,0.0001221,0.0,-0.0001221,-0.0002441,-3.05e-05,-0.0004578,0.0,-3.05e-05,9.155e-05,0.0001526,0.0002747
-0.002686,-0.0002441,-0.0003357,-0.00058,-0.00241,0.00058,-0.00412,-0.000824,-0.001038,-0.001648,0.001099,-0.0001221,-0.001282,-0.000946,9.155e-05,-9.155e-05,-0.0001831,-6.104e-05,6.104e-05,-9.155e-05,-0.0001526,-0.0003052,0.0,-0.0004272,-6.104e-05,0.0,0.0001221,0.0001831,0.0003357
-0.002075,-9.155e-05,-0.0003662,-0.000641,-0.002289,0.0006714,-0.003937,-0.000702,-0.001007,-0.001556,0.0009155,-9.155e-05,-0.001373,-0.0008545,-0.0005493,-9.155e-05,-0.0001526,-6.104e-05,3.05e-05,-9.155e-05,-0.0001526,-0.0003357,-3.05e-05,-0.0003662,-3.05e-05,-6.104e-05,0.0001526,0.0001831,0.0003052
-0.0007935,3.05e-05,-9.155e-05,-0.0005493,-0.001953,0.0007935,-0.003479,-0.0006104,-0.001007,-0.001526,0.000885,0.0,-0.001495,-0.000824,-0.00119,-9.155e-05,-9.155e-05,-3.05e-05,6.104e-05,-6.104e-05,-0.0001526,-0.0003357,-0.0001526,-0.0003357,-9.155e-05,0.0,0.0001526,0.0001831,0.0002136
0.000763,0.0001221,0.0002747,-0.0003662,-0.001617,0.000763,-0.002869,-0.0004272,-0.001007,-0.001343,0.0007935,6.104e-05,-0.001373,-0.0008545,-0.00177,-6.104e-05,-3.05e-05,0.0,6.104e-05,0.0,-0.0001221,-0.0003357,-0.0001526,-0.0002747,-6.104e-05,0.0,0.0001221,0.0001831,0.0002441
0.00232,0.0003052,0.000763,0.0,-0.001099,0.000641,-0.002136,-0.0004578,-0.001038,-0.001282,0.000885,0.0001221,-0.001099,-0.0008545,-0.00238,-9.155e-05,-3.05e-05,-3.05e-05,3.05e-05,6.104e-05,-0.0001526,-0.0003052,-0.0003357,-0.0002747,-0.0001221,0.0,6.104e-05,0.0002136,0.0001831
0.003052,0.0002441,0.00119,9.155e-05,-0.0007324,0.0006104,-0.001343,-0.0005493,-0.001007,-0.001068,0.001038,0.0001526,-0.0009155,-0.0008545,-0.002625,-3.05e-05,-3.05e-05,6.104e-05,0.0,6.104e-05,-0.0001221,-0.0002136,-0.0003662,-0.0002747,-0.0001831,0.0,3.05e-05,0.0001831,0.0001526
0.003174,0.0002747,0.001617,0.0001221,-0.0003357,0.0003052,-0.0007935,-0.0006714,-0.001038,-0.000946,0.001007,0.0002136,-0.0005493,-0.0008545,-0.002838,-6.104e-05,0.0,-6.104e-05,0.0,0.0001221,-0.0001526,-0.0002747,-0.0003357,-0.0002747,-0.0001221,0.0,3.05e-05,0.0002136,0.0001526
0.002838,0.0,0.002106,0.0001221,0.0,0.0001221,-0.0004578,-0.000641,-0.00116,-0.000763,0.001038,0.0002747,9.155e-05,-0.000824,-0.002563,0.0,-3.05e-05,-3.05e-05,-3.05e-05,6.104e-05,-0.0001526,-0.0002441,-0.0002747,-0.0003357,-0.0001221,0.0,3.05e-05,0.0001831,0.0001221
0.002472,-0.0001526,0.002594,0.0,0.0001831,6.104e-05,-0.0004578,-0.0006714,-0.001129,-0.0005493,0.001099,0.0003357,0.000641,-0.0007935,-0.002197,3.05e-05,-6.104e-05,-0.0001221,0.0,-3.05e-05,-0.0001221,-0.0002747,-0.0002747,-0.0003357,-9.155e-05,0.0,-0.0001221,9.155e-05,0.0001221
0.00241,-0.0004883,0.003082,-0.0002136,0.0002441,3.05e-05,-0.000702,-0.000641,-0.001221,-0.0004578,0.00119,0.0003967,0.001099,-0.000763,-0.001556,0.0,-6.104e-05,-0.0002136,0.0,0.0,-9.155e-05,-0.0003052,-0.0002441,-0.0003357,-0.0001221,-9.155e-05,-6.104e-05,6.104e-05,0.0001526
0.002686,-0.0008545,0.003235,-0.0002441,9.155e-05,0.0003357,-0.001068,-0.0004578,-0.001221,-0.0003967,0.001282,0.0003662,0.001587,-0.0007324,-0.000977,3.05e-05,0.0,-0.0001526,-6.104e-05,-6.104e-05,-6.104e-05,-0.0003052,-0.0001831,-0.0002747,-0.0001221,-0.0001526,-9.155e-05,-3.05e-05,0.0001831
0.003021,-0.00116,0.00296,-0.0002136,-0.0001221,0.00058,-0.001648,-0.0003967,-0.001221,-0.0003357,0.001465,0.0003357,0.001923,-0.000519,-0.0003662,6.104e-05,3.05e-05,-0.0001831,0.0,-0.0002136,-0.0001221,-0.0004578,-0.0001526,-0.0003052,-0.0001221,-0.0001221,-3.05e-05,0.0,0.0002136
0.002777,-0.001465,0.00235,-3.05e-05,-0.0004883,0.0008545,-0.00238,-0.0004272,-0.001251,-0.0003967,0.00177,0.0001831,0.001984,-0.0003357,0.0001221,9.155e-05,0.0,-9.155e-05,0.0,-0.0001526,-0.0001526,-0.0004272,-0.0001526,-0.0002747,-9.155e-05,-9.155e-05,0.0,0.0,0.0002747
0.001709,-0.001648,0.001617,0.0001526,-0.000824,0.00119,-0.003082,-0.0004883,-0.00119,-0.0003357,0.001923,0.0002441,0.001892,0.0,0.0001526,6.104e-05,9.155e-05,-0.0001221,0.0,-0.0001221,-0.0002136,-0.0003967,-0.0002441,-0.0002136,-9.155e-05,-3.05e-05,3.05e-05,0.0,0.0001526
-0.000519,-0.0017395,0.0006714,0.0004578,-0.001007,0.001404,-0.003693,-0.0006104,-0.001221,-0.0002747,0.002228,0.0001831,0.001648,0.0003662,0.0003052,-3.05e-05,0.0001221,-3.05e-05,-6.104e-05,-0.0001526,-0.0001526,-0.0003967,-0.0001831,-0.0001831,-0.0001221,-3.05e-05,6.104e-05,3.05e-05,0.0001831
-0.003601,-0.00177,-0.0001831,0.0008545,-0.001221,0.001343,-0.00415,-0.000763,-0.001129,-0.0003662,0.002197,0.0001526,0.001282,0.0007324,0.0,3.05e-05,3.05e-05,-6.104e-05,-6.104e-05,-0.0001526,-0.0002136,-0.0003662,-0.0002136,-0.0001526,-9.155e-05,3.05e-05,3.05e-05,6.104e-05,0.0001831
-0.007233,-0.001678,-0.001068,0.000946,-0.001099,0.001343,-0.004456,-0.000946,-0.001129,-0.0003357,0.002258,6.104e-05,0.001038,0.001129,-0.0001221,0.0,0.0,-6.104e-05,-9.155e-05,-6.104e-05,-0.0002136,-0.0003357,-0.0002441,-0.0001221,-0.0001221,3.05e-05,6.104e-05,6.104e-05,0.0001526
-0.01056,-0.00177,-0.001678,0.001038,-0.001007,0.001312,-0.004456,-0.001099,-0.00119,-0.0004578,0.002075,9.155e-05,0.000702,0.001312,-0.0004883,-3.05e-05,-6.104e-05,-3.05e-05,-6.104e-05,-6.104e-05,-9.155e-05,-0.0003357,-0.0002136,-0.0001526,-0.0001221,6.104e-05,6.104e-05,6.104e-05,0.0001831
-0.012665,-0.00177,-0.002258,0.000977,-0.000946,0.001282,-0.004303,-0.001007,-0.00116,-0.000519,0.001923,3.05e-05,0.0003967,0.001343,-0.0007935,3.05e-05,-0.0001221,0.0,-6.104e-05,-0.0001526,-0.0001221,-0.0003357,-0.0001831,-0.0001831,-9.155e-05,9.155e-05,6.104e-05,3.05e-05,0.0002136
-0.013,-0.001587,-0.002563,0.000824,-0.0007935,0.00119,-0.00406,-0.001038,-0.001129,-0.00058,0.001678,-3.05e-05,6.104e-05,0.001373,-0.000824,3.05e-05,-0.0001221,3.05e-05,-3.05e-05,-0.0001526,-0.0001221,-0.0003052,-0.0001221,-0.0001221,-0.0001526,-6.104e-05,0.0001221,0.0,0.0002136
-0.0112,-0.001495,-0.002502,0.0007935,-0.000702,0.001099,-0.003693,-0.001068,-0.001099,-0.0007324,0.001465,-6.104e-05,-0.0004272,0.001221,-0.0008545,6.104e-05,-0.0001526,-6.104e-05,3.05e-05,-0.0001526,-0.0001526,-0.0003662,-0.0001526,-0.0001526,-0.0001221,-3.05e-05,0.0001221,9.155e-05,0.0002441
-0.007416,-0.001343,-0.002167,0.000702,-0.00058,0.000977,-0.003113,-0.001007,-0.001068,-0.000824,0.001038,-6.104e-05,-0.001007,0.001068,-0.00058,3.05e-05,-0.0001831,-6.104e-05,6.104e-05,-0.0001526,-0.0001221,-0.0003357,-0.0002136,-3.05e-05,-6.104e-05,-9.155e-05,9.155e-05,9.155e-05,0.0002441
-0.002228,-0.000946,-0.001434,0.0005493,-0.0004883,0.000763,-0.002533,-0.001099,-0.001038,-0.0008545,0.000763,0.0,-0.001678,0.000824,-0.0003967,3.05e-05,-9.155e-05,-6.104e-05,0.0,-0.0002747,-0.0001221,-0.0003052,-0.0002441,-9.155e-05,-9.155e-05,-9.155e-05,9.155e-05,3.05e-05,0.0002441
0.003143,-0.0007935,-0.0005493,0.0003052,-0.0002747,0.0006104,-0.002014,-0.00116,-0.001068,-0.000824,0.0004883,3.05e-05,-0.002258,0.000519,-0.0001221,6.104e-05,-9.155e-05,-9.155e-05,-3.05e-05,-0.0002747,-0.0001526,-0.0002747,-0.0002747,-9.155e-05,-9.155e-05,-6.104e-05,0.0001221,6.104e-05,0.0002747
0.007935,-0.00058,0.0002136,-0.0002136,-9.155e-05,0.0004272,-0.001465,-0.001343,-0.001068,-0.0007935,0.0002747,0.0002441,-0.002747,0.0001221,-3.05e-05,-3.05e-05,-6.104e-05,-3.05e-05,3.05e-05,-0.0001831,-0.0001831,-0.0002747,-0.0004272,-6.104e-05,-0.0001221,-0.0001221,0.0001526,9.155e-05,0.0002441
0.01132,-0.0003662,0.00058,-0.00058,-3.05e-05,0.0002441,-0.0009155,-0.001373,-0.001068,-0.000763,0.0001526,0.0004272,-0.00296,-0.0004272,-3.05e-05,-9.155e-05,-3.05e-05,-6.104e-05,0.0,-9.155e-05,-0.0002136,-0.0002441,-0.0004272,-6.104e-05,-9.155e-05,-9.155e-05,0.0001526,9.155e-05,0.0002747
0.01309,-0.0002747,0.0005493,-0.0009155,-9.155e-05,0.0002441,-0.0004883,-0.001465,-0.001038,-0.000702,0.0001221,0.000519,-0.003021,-0.001038,0.0,-9.155e-05,-0.0001526,6.104e-05,6.104e-05,-6.104e-05,-0.0002441,-0.0002136,-0.0004883,-3.05e-05,-0.0001221,-0.0001526,6.104e-05,0.0001831,0.0002441
0.013306,-0.0001831,0.0003052,-0.0008545,-0.0003357,0.0002136,-0.0002136,-0.001465,-0.001038,-0.000763,0.0002441,0.0006104,-0.00293,-0.00177,-0.0001526,-9.155e-05,-0.0002136,3.05e-05,3.05e-05,-3.05e-05,-0.0002441,-0.0002136,-0.000519,-0.0001221,-0.0001221,-0.0001221,6.104e-05,0.0001526,0.0001831
0.01193,-0.0002136,0.0001526,-0.0006104,-0.000702,0.0003052,-3.05e-05,-0.001373,-0.001068,-0.0007935,0.0003662,0.0006104,-0.002563,-0.00241,-6.104e-05,-6.104e-05,-0.0002747,3.05e-05,3.05e-05,0.0,-0.0002441,-0.0002747,-0.000519,-0.0001221,-0.0001526,-0.0001526,0.0,0.0001526,0.0001831
